candidate_id,review_category,source_table,source_id,example_id,group,symbol,timeframe,swing_degree,direction,diagnostic_status,pattern_type,start_pivot_id,end_pivot_id,start_time,end_time,failure_reasons,suggested_initial_label,review_options,chart_path,candidate_order
near_miss_aux252b_index_aus200_h1_intermediate_impulse_003,near_miss,impulse_diagnostics,aux252b_index_aus200_h1_intermediate_impulse_003,aux252b_index_aus200_h1,Index,AUS200,H1,intermediate,bullish,soft_impulse_near_miss,full_impulse_12345,3,8,2026-01-07 17:00:00,2026-01-14 01:00:00,wave 5 fails to exceed wave 3 extreme,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\039_near_miss_aux252b_index_aus200_h1_intermediate_impulse_003.png,39
near_miss_aux252b_forex_audjpy_h1_minor_impulse_009,near_miss,impulse_diagnostics,aux252b_forex_audjpy_h1_minor_impulse_009,aux252b_forex_audjpy_h1,Forex Majors,AUDJPY.r,H1,minor,bearish,soft_impulse_near_miss,full_impulse_12345,9,14,2026-01-16 08:00:00,2026-01-20 03:00:00,wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme | wave 4 retracement is visually too deep,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\040_near_miss_aux252b_forex_audjpy_h1_minor_impulse_009.png,40
near_miss_aux252b_metals_xagusd_h1_minor_impulse_012,near_miss,impulse_diagnostics,aux252b_metals_xagusd_h1_minor_impulse_012,aux252b_metals_xagusd_h1,Metals,XAGUSD.r,H1,minor,bearish,soft_impulse_near_miss,full_impulse_12345,12,17,2026-01-15 21:00:00,2026-01-19 10:00:00,wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme | wave 4 retracement is visually too deep,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\041_near_miss_aux252b_metals_xagusd_h1_minor_impulse_012.png,41
near_miss_aux252b_index_aus200_h1_minor_impulse_003,near_miss,impulse_diagnostics,aux252b_index_aus200_h1_minor_impulse_003,aux252b_index_aus200_h1,Index,AUS200,H1,minor,bullish,soft_impulse_near_miss,full_impulse_12345,3,8,2026-01-07 07:00:00,2026-01-14 01:00:00,wave 5 fails to exceed wave 3 extreme | wave 2 retracement is visually too deep,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\042_near_miss_aux252b_index_aus200_h1_minor_impulse_003.png,42
near_miss_aux252b_forex_audjpy_h1_major_impulse_019,near_miss,impulse_diagnostics,aux252b_forex_audjpy_h1_major_impulse_019,aux252b_forex_audjpy_h1,Forex Majors,AUDJPY.r,H1,major,bearish,soft_impulse_near_miss,full_impulse_12345,19,24,2026-02-10 02:00:00,2026-02-16 00:00:00,wave 4 overlaps wave 1 territory,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\043_near_miss_aux252b_forex_audjpy_h1_major_impulse_019.png,43
near_miss_aux252b_metals_xagusd_h1_major_impulse_002,near_miss,impulse_diagnostics,aux252b_metals_xagusd_h1_major_impulse_002,aux252b_metals_xagusd_h1,Metals,XAGUSD.r,H1,major,bearish,soft_impulse_near_miss,full_impulse_12345,2,7,2026-01-15 01:00:00,2026-01-20 05:00:00,wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme | wave 4 retracement is visually too deep,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\044_near_miss_aux252b_metals_xagusd_h1_major_impulse_002.png,44
near_miss_aux252b_index_aus200_h1_major_impulse_007,near_miss,impulse_diagnostics,aux252b_index_aus200_h1_major_impulse_007,aux252b_index_aus200_h1,Index,AUS200,H1,major,bullish,soft_impulse_near_miss,full_impulse_12345,7,12,2026-01-21 15:00:00,2026-01-30 01:00:00,wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\045_near_miss_aux252b_index_aus200_h1_major_impulse_007.png,45
hard_invalid_aux252b_forex_audjpy_h1_intermediate_impulse_001,hard_invalid,impulse_diagnostics,aux252b_forex_audjpy_h1_intermediate_impulse_001,aux252b_forex_audjpy_h1,Forex Majors,AUDJPY.r,H1,intermediate,bearish,hard_invalid_impulse,full_impulse_12345,1,6,2026-01-12 18:00:00,2026-01-14 18:00:00,wave 2 breaks wave 1 origin | wave 3 does not exceed wave 1 extreme | wave 4 overlaps wave 1 territory | wave 2 retracement is visually too deep | wave 4 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\invalidations\046_hard_invalid_aux252b_forex_audjpy_h1_intermediate_impulse_001.png,46
hard_invalid_aux252b_metals_xagusd_h1_intermediate_impulse_001,hard_invalid,impulse_diagnostics,aux252b_metals_xagusd_h1_intermediate_impulse_001,aux252b_metals_xagusd_h1,Metals,XAGUSD.r,H1,intermediate,bullish,hard_invalid_impulse,full_impulse_12345,1,6,2026-01-08 16:00:00,2026-01-15 01:00:00,wave 3 is shorter than both wave 1 and wave 5 | wave 4 overlaps wave 1 territory,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\invalidations\047_hard_invalid_aux252b_metals_xagusd_h1_intermediate_impulse_001.png,47
hard_invalid_aux252b_index_aus200_h1_intermediate_impulse_001,hard_invalid,impulse_diagnostics,aux252b_index_aus200_h1_intermediate_impulse_001,aux252b_index_aus200_h1,Index,AUS200,H1,intermediate,bullish,hard_invalid_impulse,full_impulse_12345,1,6,2026-01-06 10:00:00,2026-01-13 04:00:00,wave 2 breaks wave 1 origin | wave 3 does not exceed wave 1 extreme | wave 3 is shorter than both wave 1 and wave 5 | wave 4 overlaps wave 1 territory | wave 2 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\invalidations\048_hard_invalid_aux252b_index_aus200_h1_intermediate_impulse_001.png,48
hard_invalid_aux252b_forex_audjpy_h1_minor_impulse_001,hard_invalid,impulse_diagnostics,aux252b_forex_audjpy_h1_minor_impulse_001,aux252b_forex_audjpy_h1,Forex Majors,AUDJPY.r,H1,minor,bearish,hard_invalid_impulse,full_impulse_12345,1,6,2026-01-12 18:00:00,2026-01-14 18:00:00,wave 2 breaks wave 1 origin | wave 3 does not exceed wave 1 extreme | wave 4 overlaps wave 1 territory | wave 2 retracement is visually too deep | wave 4 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\invalidations\049_hard_invalid_aux252b_forex_audjpy_h1_minor_impulse_001.png,49
hard_invalid_aux252b_metals_xagusd_h1_minor_impulse_001,hard_invalid,impulse_diagnostics,aux252b_metals_xagusd_h1_minor_impulse_001,aux252b_metals_xagusd_h1,Metals,XAGUSD.r,H1,minor,bullish,hard_invalid_impulse,full_impulse_12345,1,6,2026-01-08 16:00:00,2026-01-13 16:00:00,wave 3 is shorter than both wave 1 and wave 5 | wave 4 overlaps wave 1 territory | wave 4 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\invalidations\050_hard_invalid_aux252b_metals_xagusd_h1_minor_impulse_001.png,50
hard_invalid_aux252b_index_aus200_h1_minor_impulse_001,hard_invalid,impulse_diagnostics,aux252b_index_aus200_h1_minor_impulse_001,aux252b_index_aus200_h1,Index,AUS200,H1,minor,bullish,hard_invalid_impulse,full_impulse_12345,1,6,2026-01-06 10:00:00,2026-01-13 04:00:00,wave 3 does not exceed wave 1 extreme | wave 3 is shorter than both wave 1 and wave 5 | wave 4 overlaps wave 1 territory | wave 4 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\invalidations\051_hard_invalid_aux252b_index_aus200_h1_minor_impulse_001.png,51
hard_invalid_aux252b_forex_audjpy_h1_major_impulse_001,hard_invalid,impulse_diagnostics,aux252b_forex_audjpy_h1_major_impulse_001,aux252b_forex_audjpy_h1,Forex Majors,AUDJPY.r,H1,major,bearish,hard_invalid_impulse,full_impulse_12345,1,6,2026-01-14 07:00:00,2026-01-26 13:00:00,wave 3 is shorter than both wave 1 and wave 5 | wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme | wave 4 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\invalidations\052_hard_invalid_aux252b_forex_audjpy_h1_major_impulse_001.png,52
hard_invalid_aux252b_metals_xagusd_h1_major_impulse_001,hard_invalid,impulse_diagnostics,aux252b_metals_xagusd_h1_major_impulse_001,aux252b_metals_xagusd_h1,Metals,XAGUSD.r,H1,major,bullish,hard_invalid_impulse,full_impulse_12345,1,6,2026-01-08 16:00:00,2026-01-19 19:00:00,wave 3 does not exceed wave 1 extreme | wave 3 is shorter than both wave 1 and wave 5 | wave 4 overlaps wave 1 territory | wave 4 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\invalidations\053_hard_invalid_aux252b_metals_xagusd_h1_major_impulse_001.png,53
hard_invalid_aux252b_index_aus200_h1_major_impulse_001,hard_invalid,impulse_diagnostics,aux252b_index_aus200_h1_major_impulse_001,aux252b_index_aus200_h1,Index,AUS200,H1,major,bullish,hard_invalid_impulse,full_impulse_12345,1,6,2026-01-06 10:00:00,2026-01-16 04:00:00,wave 2 breaks wave 1 origin | wave 2 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\invalidations\054_hard_invalid_aux252b_index_aus200_h1_major_impulse_001.png,54
