symbol,market_group,timeframe,layer_type,label,price,start_time,end_time,color,style,source,is_operational
FRA40,Index,H1,fibonacci_1_272,Fib ext 1.272,8020.1332,2026-05-21 22:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
FRA40,Index,H1,fibonacci_1_618,Fib ext 1.618,7948.1133,2026-05-21 22:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
FRA40,Index,H4,fibonacci_0_0,Fib 0,8366.9,2026-04-23 20:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
FRA40,Index,H4,fibonacci_1_0,Fib 100,7900.79,2026-04-23 20:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
FRA40,Index,H4,fibonacci_0_236,Fib 23.6,8256.898,2026-04-23 20:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
FRA40,Index,H4,fibonacci_0_382,Fib 38.2,8188.846,2026-04-23 20:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
FRA40,Index,H4,fibonacci_0_5,Fib 50,8133.845,2026-04-23 20:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
FRA40,Index,H4,fibonacci_0_618,Fib 61.8,8078.844,2026-04-23 20:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
FRA40,Index,H4,fibonacci_0_786,Fib 78.6,8000.5375,2026-04-23 20:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
FRA40,Index,H4,fibonacci_1_272,Fib ext 1.272,8493.6819,2026-04-23 20:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
FRA40,Index,H4,fibonacci_1_618,Fib ext 1.618,8654.956,2026-04-23 20:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
GBPAUD.r,Forex Majors,H1,fibonacci_0_0,Fib 0,1.88577,2026-05-22 19:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
GBPAUD.r,Forex Majors,H1,fibonacci_1_0,Fib 100,1.87413,2026-05-22 19:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
GBPAUD.r,Forex Majors,H1,fibonacci_0_236,Fib 23.6,1.883023,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPAUD.r,Forex Majors,H1,fibonacci_0_382,Fib 38.2,1.8813235,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPAUD.r,Forex Majors,H1,fibonacci_0_5,Fib 50,1.87995,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPAUD.r,Forex Majors,H1,fibonacci_0_618,Fib 61.8,1.8785765,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPAUD.r,Forex Majors,H1,fibonacci_0_786,Fib 78.6,1.876621,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPAUD.r,Forex Majors,H1,fibonacci_1_272,Fib ext 1.272,1.8889361,2026-05-22 19:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
GBPAUD.r,Forex Majors,H1,fibonacci_1_618,Fib ext 1.618,1.8929635,2026-05-22 19:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
GBPAUD.r,Forex Majors,H4,fibonacci_0_0,Fib 0,1.89098,2026-04-27 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
GBPAUD.r,Forex Majors,H4,fibonacci_1_0,Fib 100,1.85541,2026-04-27 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
GBPAUD.r,Forex Majors,H4,fibonacci_0_236,Fib 23.6,1.8825855,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPAUD.r,Forex Majors,H4,fibonacci_0_382,Fib 38.2,1.8773923,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPAUD.r,Forex Majors,H4,fibonacci_0_5,Fib 50,1.873195,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPAUD.r,Forex Majors,H4,fibonacci_0_618,Fib 61.8,1.8689977,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPAUD.r,Forex Majors,H4,fibonacci_0_786,Fib 78.6,1.863022,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPAUD.r,Forex Majors,H4,fibonacci_1_272,Fib ext 1.272,1.900655,2026-04-27 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
GBPAUD.r,Forex Majors,H4,fibonacci_1_618,Fib ext 1.618,1.9129623,2026-04-27 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
GBPCAD.r,Forex Majors,H1,fibonacci_0_0,Fib 0,1.85393,2026-05-22 19:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
GBPCAD.r,Forex Majors,H1,fibonacci_1_0,Fib 100,1.87035,2026-05-22 19:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
GBPCAD.r,Forex Majors,H1,fibonacci_0_236,Fib 23.6,1.8578051,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPCAD.r,Forex Majors,H1,fibonacci_0_382,Fib 38.2,1.8602024,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPCAD.r,Forex Majors,H1,fibonacci_0_5,Fib 50,1.86214,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPCAD.r,Forex Majors,H1,fibonacci_0_618,Fib 61.8,1.8640776,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPCAD.r,Forex Majors,H1,fibonacci_0_786,Fib 78.6,1.8668361,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPCAD.r,Forex Majors,H1,fibonacci_1_272,Fib ext 1.272,1.8494638,2026-05-22 19:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
GBPCAD.r,Forex Majors,H1,fibonacci_1_618,Fib ext 1.618,1.8437824,2026-05-22 19:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
GBPCAD.r,Forex Majors,H4,fibonacci_0_0,Fib 0,1.86486,2026-04-27 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
GBPCAD.r,Forex Majors,H4,fibonacci_1_0,Fib 100,1.84603,2026-04-27 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
GBPCAD.r,Forex Majors,H4,fibonacci_0_236,Fib 23.6,1.8604161,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPCAD.r,Forex Majors,H4,fibonacci_0_382,Fib 38.2,1.8576669,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPCAD.r,Forex Majors,H4,fibonacci_0_5,Fib 50,1.855445,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPCAD.r,Forex Majors,H4,fibonacci_0_618,Fib 61.8,1.8532231,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPCAD.r,Forex Majors,H4,fibonacci_0_786,Fib 78.6,1.8500596,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPCAD.r,Forex Majors,H4,fibonacci_1_272,Fib ext 1.272,1.8699818,2026-04-27 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
GBPCAD.r,Forex Majors,H4,fibonacci_1_618,Fib ext 1.618,1.8764969,2026-04-27 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
GBPCHF.r,Forex Majors,H1,fibonacci_0_0,Fib 0,1.05907,2026-05-22 19:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
GBPCHF.r,Forex Majors,H1,fibonacci_1_0,Fib 100,1.04857,2026-05-22 19:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
GBPCHF.r,Forex Majors,H1,fibonacci_0_236,Fib 23.6,1.056592,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPCHF.r,Forex Majors,H1,fibonacci_0_382,Fib 38.2,1.055059,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPCHF.r,Forex Majors,H1,fibonacci_0_5,Fib 50,1.05382,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPCHF.r,Forex Majors,H1,fibonacci_0_618,Fib 61.8,1.052581,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPCHF.r,Forex Majors,H1,fibonacci_0_786,Fib 78.6,1.050817,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPCHF.r,Forex Majors,H1,fibonacci_1_272,Fib ext 1.272,1.061926,2026-05-22 19:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
GBPCHF.r,Forex Majors,H1,fibonacci_1_618,Fib ext 1.618,1.065559,2026-05-22 19:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
GBPCHF.r,Forex Majors,H4,fibonacci_0_0,Fib 0,1.05871,2026-04-27 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
GBPCHF.r,Forex Majors,H4,fibonacci_1_0,Fib 100,1.04556,2026-04-27 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
GBPCHF.r,Forex Majors,H4,fibonacci_0_236,Fib 23.6,1.0556066,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPCHF.r,Forex Majors,H4,fibonacci_0_382,Fib 38.2,1.0536867,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPCHF.r,Forex Majors,H4,fibonacci_0_5,Fib 50,1.052135,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPCHF.r,Forex Majors,H4,fibonacci_0_618,Fib 61.8,1.0505833,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPCHF.r,Forex Majors,H4,fibonacci_0_786,Fib 78.6,1.0483741,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPCHF.r,Forex Majors,H4,fibonacci_1_272,Fib ext 1.272,1.0622868,2026-04-27 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
GBPCHF.r,Forex Majors,H4,fibonacci_1_618,Fib ext 1.618,1.0668367,2026-04-27 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
GBPJPY.r,Forex Majors,H1,fibonacci_0_0,Fib 0,213.198,2026-05-22 19:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
GBPJPY.r,Forex Majors,H1,fibonacci_1_0,Fib 100,215.605,2026-05-22 19:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
GBPJPY.r,Forex Majors,H1,fibonacci_0_236,Fib 23.6,213.76605,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPJPY.r,Forex Majors,H1,fibonacci_0_382,Fib 38.2,214.11747,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPJPY.r,Forex Majors,H1,fibonacci_0_5,Fib 50,214.4015,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPJPY.r,Forex Majors,H1,fibonacci_0_618,Fib 61.8,214.68553,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPJPY.r,Forex Majors,H1,fibonacci_0_786,Fib 78.6,215.0899,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPJPY.r,Forex Majors,H1,fibonacci_1_272,Fib ext 1.272,212.5433,2026-05-22 19:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
GBPJPY.r,Forex Majors,H1,fibonacci_1_618,Fib ext 1.618,211.71047,2026-05-22 19:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
GBPJPY.r,Forex Majors,H4,fibonacci_0_0,Fib 0,211.036,2026-04-27 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
GBPJPY.r,Forex Majors,H4,fibonacci_1_0,Fib 100,213.703,2026-04-27 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
GBPJPY.r,Forex Majors,H4,fibonacci_0_236,Fib 23.6,211.66541,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPJPY.r,Forex Majors,H4,fibonacci_0_382,Fib 38.2,212.05479,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPJPY.r,Forex Majors,H4,fibonacci_0_5,Fib 50,212.3695,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPJPY.r,Forex Majors,H4,fibonacci_0_618,Fib 61.8,212.68421,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPJPY.r,Forex Majors,H4,fibonacci_0_786,Fib 78.6,213.13226,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPJPY.r,Forex Majors,H4,fibonacci_1_272,Fib ext 1.272,210.31058,2026-04-27 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
GBPJPY.r,Forex Majors,H4,fibonacci_1_618,Fib ext 1.618,209.38779,2026-04-27 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
GBPNZD.r,Forex Majors,H1,fibonacci_0_0,Fib 0,2.24428,2026-05-22 19:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
GBPNZD.r,Forex Majors,H1,fibonacci_1_0,Fib 100,2.28091,2026-05-22 19:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
GBPNZD.r,Forex Majors,H1,fibonacci_0_236,Fib 23.6,2.2529247,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPNZD.r,Forex Majors,H1,fibonacci_0_382,Fib 38.2,2.2582727,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPNZD.r,Forex Majors,H1,fibonacci_0_5,Fib 50,2.262595,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPNZD.r,Forex Majors,H1,fibonacci_0_618,Fib 61.8,2.2669173,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPNZD.r,Forex Majors,H1,fibonacci_0_786,Fib 78.6,2.2730712,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPNZD.r,Forex Majors,H1,fibonacci_1_272,Fib ext 1.272,2.2343166,2026-05-22 19:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
GBPNZD.r,Forex Majors,H1,fibonacci_1_618,Fib ext 1.618,2.2216427,2026-05-22 19:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
GBPNZD.r,Forex Majors,H4,fibonacci_0_0,Fib 0,2.24148,2026-04-27 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
GBPNZD.r,Forex Majors,H4,fibonacci_1_0,Fib 100,2.30682,2026-04-27 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
GBPNZD.r,Forex Majors,H4,fibonacci_0_236,Fib 23.6,2.2569002,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPNZD.r,Forex Majors,H4,fibonacci_0_382,Fib 38.2,2.2664399,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPNZD.r,Forex Majors,H4,fibonacci_0_5,Fib 50,2.27415,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPNZD.r,Forex Majors,H4,fibonacci_0_618,Fib 61.8,2.2818601,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPNZD.r,Forex Majors,H4,fibonacci_0_786,Fib 78.6,2.2928372,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPNZD.r,Forex Majors,H4,fibonacci_1_272,Fib ext 1.272,2.2237075,2026-04-27 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
GBPNZD.r,Forex Majors,H4,fibonacci_1_618,Fib ext 1.618,2.2010999,2026-04-27 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
GBPUSD.r,Forex Majors,H1,fibonacci_0_0,Fib 0,1.33076,2026-05-22 19:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
GBPUSD.r,Forex Majors,H1,fibonacci_1_0,Fib 100,1.34825,2026-05-22 19:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
GBPUSD.r,Forex Majors,H1,fibonacci_0_236,Fib 23.6,1.3348876,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPUSD.r,Forex Majors,H1,fibonacci_0_382,Fib 38.2,1.3374412,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPUSD.r,Forex Majors,H1,fibonacci_0_5,Fib 50,1.339505,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPUSD.r,Forex Majors,H1,fibonacci_0_618,Fib 61.8,1.3415688,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPUSD.r,Forex Majors,H1,fibonacci_0_786,Fib 78.6,1.3445071,2026-05-22 19:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPUSD.r,Forex Majors,H1,fibonacci_1_272,Fib ext 1.272,1.3260027,2026-05-22 19:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
GBPUSD.r,Forex Majors,H1,fibonacci_1_618,Fib ext 1.618,1.3199512,2026-05-22 19:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
GBPUSD.r,Forex Majors,H4,fibonacci_0_0,Fib 0,1.33018,2026-04-27 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
GBPUSD.r,Forex Majors,H4,fibonacci_1_0,Fib 100,1.35323,2026-04-27 12:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
GBPUSD.r,Forex Majors,H4,fibonacci_0_236,Fib 23.6,1.3356198,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPUSD.r,Forex Majors,H4,fibonacci_0_382,Fib 38.2,1.3389851,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPUSD.r,Forex Majors,H4,fibonacci_0_5,Fib 50,1.341705,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPUSD.r,Forex Majors,H4,fibonacci_0_618,Fib 61.8,1.3444249,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPUSD.r,Forex Majors,H4,fibonacci_0_786,Fib 78.6,1.3482973,2026-04-27 12:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
GBPUSD.r,Forex Majors,H4,fibonacci_1_272,Fib ext 1.272,1.3239104,2026-04-27 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
GBPUSD.r,Forex Majors,H4,fibonacci_1_618,Fib ext 1.618,1.3159351,2026-04-27 12:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
GER40,Index,H1,fibonacci_0_0,Fib 0,24356.35,2026-05-21 22:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
GER40,Index,H1,fibonacci_1_0,Fib 100,25035.55,2026-05-21 22:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
GER40,Index,H1,fibonacci_0_236,Fib 23.6,24516.641,2026-05-21 22:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
GER40,Index,H1,fibonacci_0_382,Fib 38.2,24615.804,2026-05-21 22:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
GER40,Index,H1,fibonacci_0_5,Fib 50,24695.95,2026-05-21 22:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
GER40,Index,H1,fibonacci_0_618,Fib 61.8,24776.096,2026-05-21 22:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
GER40,Index,H1,fibonacci_0_786,Fib 78.6,24890.201,2026-05-21 22:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
GER40,Index,H1,fibonacci_1_272,Fib ext 1.272,24171.608,2026-05-21 22:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
GER40,Index,H1,fibonacci_1_618,Fib ext 1.618,23936.604,2026-05-21 22:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
GER40,Index,H4,fibonacci_0_0,Fib 0,25146.55,2026-04-24 04:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
GER40,Index,H4,fibonacci_1_0,Fib 100,23823.45,2026-04-24 04:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
GER40,Index,H4,fibonacci_0_236,Fib 23.6,24834.298,2026-04-24 04:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
GER40,Index,H4,fibonacci_0_382,Fib 38.2,24641.126,2026-04-24 04:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
GER40,Index,H4,fibonacci_0_5,Fib 50,24485,2026-04-24 04:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
GER40,Index,H4,fibonacci_0_618,Fib 61.8,24328.874,2026-04-24 04:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
GER40,Index,H4,fibonacci_0_786,Fib 78.6,24106.593,2026-04-24 04:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
GER40,Index,H4,fibonacci_1_272,Fib ext 1.272,25506.433,2026-04-24 04:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
GER40,Index,H4,fibonacci_1_618,Fib ext 1.618,25964.226,2026-04-24 04:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
HK50,Index,H1,fibonacci_0_0,Fib 0,24354,2026-05-21 04:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
HK50,Index,H1,fibonacci_1_0,Fib 100,25055.25,2026-05-21 04:00:00,2026-06-08 14:00:00,#d7a84b,solid,fibonacci_context_v1,False
HK50,Index,H1,fibonacci_0_236,Fib 23.6,24519.495,2026-05-21 04:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
HK50,Index,H1,fibonacci_0_382,Fib 38.2,24621.877,2026-05-21 04:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
HK50,Index,H1,fibonacci_0_5,Fib 50,24704.625,2026-05-21 04:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
HK50,Index,H1,fibonacci_0_618,Fib 61.8,24787.373,2026-05-21 04:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
HK50,Index,H1,fibonacci_0_786,Fib 78.6,24905.182,2026-05-21 04:00:00,2026-06-08 14:00:00,#c793ff,dash,fibonacci_context_v1,False
HK50,Index,H1,fibonacci_1_272,Fib ext 1.272,24163.26,2026-05-21 04:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
HK50,Index,H1,fibonacci_1_618,Fib ext 1.618,23920.627,2026-05-21 04:00:00,2026-06-08 14:00:00,#8f6bd1,dot,fibonacci_context_v1,False
HK50,Index,H4,fibonacci_0_0,Fib 0,25480.75,2026-04-23 04:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
HK50,Index,H4,fibonacci_1_0,Fib 100,26940.75,2026-04-23 04:00:00,2026-06-08 08:00:00,#d7a84b,solid,fibonacci_context_v1,False
HK50,Index,H4,fibonacci_0_236,Fib 23.6,25825.31,2026-04-23 04:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
HK50,Index,H4,fibonacci_0_382,Fib 38.2,26038.47,2026-04-23 04:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
HK50,Index,H4,fibonacci_0_5,Fib 50,26210.75,2026-04-23 04:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
HK50,Index,H4,fibonacci_0_618,Fib 61.8,26383.03,2026-04-23 04:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
HK50,Index,H4,fibonacci_0_786,Fib 78.6,26628.31,2026-04-23 04:00:00,2026-06-08 08:00:00,#c793ff,dash,fibonacci_context_v1,False
HK50,Index,H4,fibonacci_1_272,Fib ext 1.272,25083.63,2026-04-23 04:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
HK50,Index,H4,fibonacci_1_618,Fib ext 1.618,24578.47,2026-04-23 04:00:00,2026-06-08 08:00:00,#8f6bd1,dot,fibonacci_context_v1,False
ITA40,Index,H1,fibonacci_0_0,Fib 0,45202.49,2026-03-26 16:00:00,2026-04-30 21:00:00,#d7a84b,solid,fibonacci_context_v1,False
ITA40,Index,H1,fibonacci_1_0,Fib 100,42809.99,2026-03-26 16:00:00,2026-04-30 21:00:00,#d7a84b,solid,fibonacci_context_v1,False
ITA40,Index,H1,fibonacci_0_236,Fib 23.6,44637.86,2026-03-26 16:00:00,2026-04-30 21:00:00,#c793ff,dash,fibonacci_context_v1,False
