enrichment_id,symbol,timeframe,side,last_breakout_time,bars_since_breakout,breakout_level,breakout_level_type,reconstruction_status
macd_breakout_enrichment_v1|GBPAUD.r|H4|SELL|139,GBPAUD.r,H4,SELL,,,,,not_detected
macd_breakout_enrichment_v1|GBPCAD.r|H4|BUY|142,GBPCAD.r,H4,BUY,,,,,not_detected
macd_breakout_enrichment_v1|GBPCAD.r|H4|SELL|142,GBPCAD.r,H4,SELL,2026-06-05 12:00:00,5.0,1.866768804347826,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|GBPCHF.r|H4|BUY|150,GBPCHF.r,H4,BUY,,,,,not_detected
macd_breakout_enrichment_v1|GBPCHF.r|H4|SELL|149,GBPCHF.r,H4,SELL,,,,,not_detected
macd_breakout_enrichment_v1|GBPJPY.r|H4|BUY|167,GBPJPY.r,H4,BUY,,,,,not_detected
macd_breakout_enrichment_v1|GBPJPY.r|H4|SELL|166,GBPJPY.r,H4,SELL,2026-06-05 12:00:00,5.0,215.02761344537828,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|GBPNZD.r|H4|BUY|139,GBPNZD.r,H4,BUY,2026-06-01 00:00:00,32.0,2.2461041176470586,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|GBPNZD.r|H4|SELL|140,GBPNZD.r,H4,SELL,2026-06-08 08:00:00,0.0,2.298559507389163,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|GBPUSD.r|H4|BUY|170,GBPUSD.r,H4,BUY,,,,,not_detected
macd_breakout_enrichment_v1|GBPUSD.r|H4|SELL|168,GBPUSD.r,H4,SELL,2026-06-03 08:00:00,18.0,1.3459114999999997,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|NZDCAD.r|H4|BUY|137,NZDCAD.r,H4,BUY,2026-06-04 04:00:00,13.0,0.8157482456140348,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|NZDCAD.r|H4|SELL|136,NZDCAD.r,H4,SELL,2026-06-01 20:00:00,27.0,0.8211575510204082,regression_w2_high_low_close_confirmed,reconstructed
macd_breakout_enrichment_v1|NZDCHF.r|H4|BUY|140,NZDCHF.r,H4,BUY,2026-06-08 08:00:00,0.0,0.4622100000000002,regression_w2_high_low_close_confirmed,reconstructed
