case_id,symbol,market_group,timeframe,point_order,point_label,point_time,point_price,point_kind,pivot_type,structural_pivot_id
weavecount_screener_h1_h4_v1|EURCAD.r|H4|W3?|2026-03-17 04:00:00,EURCAD.r,Forex Majors,H4,1,W1,2026-03-10 20:00:00,1.58346,pivot,high,71
weavecount_screener_h1_h4_v1|EURCAD.r|H4|W3?|2026-03-17 04:00:00,EURCAD.r,Forex Majors,H4,2,W2,2026-03-13 08:00:00,1.56208,pivot,low,72
weavecount_screener_h1_h4_v1|EURCAD.r|H4|W3?|2026-03-17 04:00:00,EURCAD.r,Forex Majors,H4,3,W3?,2026-03-17 04:00:00,1.57324,latest,,
weavecount_screener_h1_h4_v1|EURCHF.r|H1|W2?|2026-03-17 09:00:00,EURCHF.r,Forex Majors,H1,0,origen,2026-03-16 00:00:00,0.89905,pivot,low,47
weavecount_screener_h1_h4_v1|EURCHF.r|H1|W2?|2026-03-17 09:00:00,EURCHF.r,Forex Majors,H1,1,W1,2026-03-17 05:00:00,0.90671,pivot,high,48
weavecount_screener_h1_h4_v1|EURCHF.r|H1|W2?|2026-03-17 09:00:00,EURCHF.r,Forex Majors,H1,2,W2?,2026-03-17 09:00:00,0.90578,latest,,
weavecount_screener_h1_h4_v1|EURCHF.r|H4|W2?|2026-03-17 04:00:00,EURCHF.r,Forex Majors,H4,0,origen,2026-03-13 04:00:00,0.90547,pivot,high,70
weavecount_screener_h1_h4_v1|EURCHF.r|H4|W2?|2026-03-17 04:00:00,EURCHF.r,Forex Majors,H4,1,W1,2026-03-16 00:00:00,0.89905,pivot,low,71
weavecount_screener_h1_h4_v1|EURCHF.r|H4|W2?|2026-03-17 04:00:00,EURCHF.r,Forex Majors,H4,2,W2?,2026-03-17 04:00:00,0.90615,latest,,
weavecount_screener_h1_h4_v1|EURGBP.r|H1|W3?|2026-03-17 09:00:00,EURGBP.r,Forex Majors,H1,0,origen,2026-03-16 00:00:00,0.86175,pivot,low,37
weavecount_screener_h1_h4_v1|EURGBP.r|H1|W3?|2026-03-17 09:00:00,EURGBP.r,Forex Majors,H1,1,W1,2026-03-16 13:00:00,0.86499,pivot,high,38
weavecount_screener_h1_h4_v1|EURGBP.r|H1|W3?|2026-03-17 09:00:00,EURGBP.r,Forex Majors,H1,2,W2,2026-03-17 00:00:00,0.86326,pivot,low,39
weavecount_screener_h1_h4_v1|EURGBP.r|H1|W3?|2026-03-17 09:00:00,EURGBP.r,Forex Majors,H1,3,W3?,2026-03-17 09:00:00,0.86389,latest,,
weavecount_screener_h1_h4_v1|EURGBP.r|H4|W3?|2026-03-17 04:00:00,EURGBP.r,Forex Majors,H4,0,origen,2026-03-12 16:00:00,0.86172,pivot,low,76
weavecount_screener_h1_h4_v1|EURGBP.r|H4|W3?|2026-03-17 04:00:00,EURGBP.r,Forex Majors,H4,1,W1,2026-03-13 16:00:00,0.86542,pivot,high,77
weavecount_screener_h1_h4_v1|EURGBP.r|H4|W3?|2026-03-17 04:00:00,EURGBP.r,Forex Majors,H4,2,W2,2026-03-16 00:00:00,0.86175,pivot,low,78
weavecount_screener_h1_h4_v1|EURGBP.r|H4|W3?|2026-03-17 04:00:00,EURGBP.r,Forex Majors,H4,3,W3?,2026-03-17 04:00:00,0.86368,latest,,
weavecount_screener_h1_h4_v1|EURJPY.r|H1|W3?|2026-03-17 09:00:00,EURJPY.r,Forex Majors,H1,0,origen,2026-03-11 22:00:00,183.973,pivot,high,46
weavecount_screener_h1_h4_v1|EURJPY.r|H1|W3?|2026-03-17 09:00:00,EURJPY.r,Forex Majors,H1,1,W1,2026-03-16 00:00:00,182.138,pivot,low,47
weavecount_screener_h1_h4_v1|EURJPY.r|H1|W3?|2026-03-17 09:00:00,EURJPY.r,Forex Majors,H1,2,W2,2026-03-17 06:00:00,183.241,pivot,high,48
weavecount_screener_h1_h4_v1|EURJPY.r|H1|W3?|2026-03-17 09:00:00,EURJPY.r,Forex Majors,H1,3,W3?,2026-03-17 09:00:00,182.963,latest,,
weavecount_screener_h1_h4_v1|EURJPY.r|H4|W4?|2026-03-17 04:00:00,EURJPY.r,Forex Majors,H4,0,origen,2026-02-25 20:00:00,184.772,pivot,high,69
weavecount_screener_h1_h4_v1|EURJPY.r|H4|W4?|2026-03-17 04:00:00,EURJPY.r,Forex Majors,H4,1,W1,2026-03-03 16:00:00,182.029,pivot,low,70
weavecount_screener_h1_h4_v1|EURJPY.r|H4|W4?|2026-03-17 04:00:00,EURJPY.r,Forex Majors,H4,2,W2,2026-03-13 04:00:00,183.649,pivot,high,71
weavecount_screener_h1_h4_v1|EURJPY.r|H4|W4?|2026-03-17 04:00:00,EURJPY.r,Forex Majors,H4,3,W3,2026-03-16 08:00:00,181.869,pivot,low,72
weavecount_screener_h1_h4_v1|EURJPY.r|H4|W4?|2026-03-17 04:00:00,EURJPY.r,Forex Majors,H4,4,W4?,2026-03-17 04:00:00,183.068,latest,,
weavecount_screener_h1_h4_v1|EURNZD.r|H1|W2?|2026-03-17 09:00:00,EURNZD.r,Forex Majors,H1,0,origen,2026-03-13 23:00:00,1.97746,pivot,high,54
weavecount_screener_h1_h4_v1|EURNZD.r|H1|W2?|2026-03-17 09:00:00,EURNZD.r,Forex Majors,H1,1,W1,2026-03-17 01:00:00,1.96194,pivot,low,55
weavecount_screener_h1_h4_v1|EURNZD.r|H1|W2?|2026-03-17 09:00:00,EURNZD.r,Forex Majors,H1,2,W2?,2026-03-17 09:00:00,1.97129,latest,,
weavecount_screener_h1_h4_v1|EURNZD.r|H4|W3?|2026-03-17 04:00:00,EURNZD.r,Forex Majors,H4,0,origen,2026-02-23 20:00:00,1.98091,pivot,high,63
weavecount_screener_h1_h4_v1|EURNZD.r|H4|W3?|2026-03-17 04:00:00,EURNZD.r,Forex Majors,H4,1,W1,2026-03-11 20:00:00,1.95073,pivot,low,64
weavecount_screener_h1_h4_v1|EURNZD.r|H4|W3?|2026-03-17 04:00:00,EURNZD.r,Forex Majors,H4,2,W2,2026-03-13 20:00:00,1.97746,pivot,high,65
weavecount_screener_h1_h4_v1|EURNZD.r|H4|W3?|2026-03-17 04:00:00,EURNZD.r,Forex Majors,H4,3,W3?,2026-03-17 04:00:00,1.96803,latest,,
weavecount_screener_h1_h4_v1|EURUSD.r|H1|W4?|2026-03-17 09:00:00,EURUSD.r,Forex Majors,H1,0,origen,2026-03-13 23:00:00,1.14107,pivot,low,49
weavecount_screener_h1_h4_v1|EURUSD.r|H1|W4?|2026-03-17 09:00:00,EURUSD.r,Forex Majors,H1,1,W1,2026-03-16 04:00:00,1.14565,pivot,high,50
weavecount_screener_h1_h4_v1|EURUSD.r|H1|W4?|2026-03-17 09:00:00,EURUSD.r,Forex Majors,H1,2,W2,2026-03-16 10:00:00,1.14142,pivot,low,51
weavecount_screener_h1_h4_v1|EURUSD.r|H1|W4?|2026-03-17 09:00:00,EURUSD.r,Forex Majors,H1,3,W3,2026-03-16 22:00:00,1.15249,pivot,high,52
weavecount_screener_h1_h4_v1|EURUSD.r|H1|W4?|2026-03-17 09:00:00,EURUSD.r,Forex Majors,H1,4,W4?,2026-03-17 04:00:00,1.14866,current,low,53
weavecount_screener_h1_h4_v1|EURUSD.r|H4|W2?|2026-03-17 04:00:00,EURUSD.r,Forex Majors,H4,0,origen,2026-03-10 20:00:00,1.16673,pivot,high,77
weavecount_screener_h1_h4_v1|EURUSD.r|H4|W2?|2026-03-17 04:00:00,EURUSD.r,Forex Majors,H4,1,W1,2026-03-13 20:00:00,1.14107,pivot,low,78
weavecount_screener_h1_h4_v1|EURUSD.r|H4|W2?|2026-03-17 04:00:00,EURUSD.r,Forex Majors,H4,2,W2?,2026-03-17 04:00:00,1.1497,latest,,
weavecount_screener_h1_h4_v1|GBPAUD.r|H1|W2?|2026-03-17 09:00:00,GBPAUD.r,Forex Majors,H1,0,origen,2026-03-13 15:00:00,1.87986,pivot,low,55
weavecount_screener_h1_h4_v1|GBPAUD.r|H1|W2?|2026-03-17 09:00:00,GBPAUD.r,Forex Majors,H1,1,W1,2026-03-13 23:00:00,1.89421,pivot,high,56
weavecount_screener_h1_h4_v1|GBPAUD.r|H1|W2?|2026-03-17 09:00:00,GBPAUD.r,Forex Majors,H1,2,W2?,2026-03-16 17:00:00,1.88073,current,low,57
weavecount_screener_h1_h4_v1|GBPAUD.r|H4|W3?|2026-03-17 04:00:00,GBPAUD.r,Forex Majors,H4,0,origen,2026-03-09 00:00:00,1.91164,pivot,high,77
weavecount_screener_h1_h4_v1|GBPAUD.r|H4|W3?|2026-03-17 04:00:00,GBPAUD.r,Forex Majors,H4,1,W1,2026-03-11 16:00:00,1.86943,pivot,low,78
weavecount_screener_h1_h4_v1|GBPAUD.r|H4|W3?|2026-03-17 04:00:00,GBPAUD.r,Forex Majors,H4,2,W2,2026-03-13 20:00:00,1.89421,pivot,high,79
weavecount_screener_h1_h4_v1|GBPAUD.r|H4|W3?|2026-03-17 04:00:00,GBPAUD.r,Forex Majors,H4,3,W3?,2026-03-17 04:00:00,1.88198,latest,,
weavecount_screener_h1_h4_v1|GBPCAD.r|H1|W2?|2026-03-17 09:00:00,GBPCAD.r,Forex Majors,H1,0,origen,2026-03-13 15:00:00,1.81034,pivot,low,47
weavecount_screener_h1_h4_v1|GBPCAD.r|H1|W2?|2026-03-17 09:00:00,GBPCAD.r,Forex Majors,H1,1,W1,2026-03-16 22:00:00,1.82429,pivot,high,48
weavecount_screener_h1_h4_v1|GBPCAD.r|H1|W2?|2026-03-17 09:00:00,GBPCAD.r,Forex Majors,H1,2,W2?,2026-03-17 09:00:00,1.81998,latest,,
weavecount_screener_h1_h4_v1|GBPCAD.r|H4|W4?|2026-03-17 04:00:00,GBPCAD.r,Forex Majors,H4,0,origen,2026-02-25 16:00:00,1.85603,pivot,high,73
weavecount_screener_h1_h4_v1|GBPCAD.r|H4|W4?|2026-03-17 04:00:00,GBPCAD.r,Forex Majors,H4,1,W1,2026-03-03 12:00:00,1.81949,pivot,low,74
