market_group,symbol,timeframe,timestamp,open,high,low,close,tick_volume,spread,real_volume
Forex Majors,CADCHF.r,H4,2026-05-04 16:00:00,0.57516,0.57635,0.57467,0.5763,9963,1,0
Forex Majors,CADCHF.r,H4,2026-05-04 20:00:00,0.5763,0.57635,0.57507,0.57509,5307,1,0
Forex Majors,CADCHF.r,H4,2026-05-05 00:00:00,0.57494,0.57581,0.57229,0.57563,3054,1,0
Forex Majors,CADCHF.r,H4,2026-05-05 04:00:00,0.57562,0.57583,0.57519,0.57579,3993,1,0
Forex Majors,CADCHF.r,H4,2026-05-05 08:00:00,0.57579,0.57603,0.57499,0.57534,5643,1,0
Forex Majors,CADCHF.r,H4,2026-05-05 12:00:00,0.57534,0.57606,0.57509,0.57525,5319,1,0
Forex Majors,CADCHF.r,H4,2026-05-05 16:00:00,0.57527,0.57551,0.57386,0.57481,7881,0,0
Forex Majors,CADCHF.r,H4,2026-05-05 20:00:00,0.57481,0.57504,0.57442,0.5748,3969,1,0
Forex Majors,CADCHF.r,H4,2026-05-06 00:00:00,0.57419,0.57523,0.57188,0.57459,4971,1,0
Forex Majors,CADCHF.r,H4,2026-05-06 04:00:00,0.57459,0.57481,0.57334,0.57375,5871,1,0
Forex Majors,CADCHF.r,H4,2026-05-06 08:00:00,0.57375,0.57519,0.57305,0.57329,8265,2,0
Forex Majors,CADCHF.r,H4,2026-05-06 12:00:00,0.57332,0.57381,0.57179,0.57255,10809,1,0
Forex Majors,CADCHF.r,H4,2026-05-06 16:00:00,0.57255,0.57309,0.57172,0.5719,9388,1,0
Forex Majors,CADCHF.r,H4,2026-05-06 20:00:00,0.57191,0.57191,0.57072,0.57104,4949,1,0
Forex Majors,CADCHF.r,H4,2026-05-07 00:00:00,0.57095,0.57139,0.56818,0.57128,4103,2,0
Forex Majors,CADCHF.r,H4,2026-05-07 04:00:00,0.57127,0.57143,0.57073,0.57135,4318,1,0
Forex Majors,CADCHF.r,H4,2026-05-07 08:00:00,0.57135,0.57142,0.5703,0.5707,6984,2,0
Forex Majors,CADCHF.r,H4,2026-05-07 12:00:00,0.5707,0.57109,0.57,0.57017,6903,2,0
Forex Majors,CADCHF.r,H4,2026-05-07 16:00:00,0.57014,0.57102,0.56962,0.571,8524,2,0
Forex Majors,CADCHF.r,H4,2026-05-07 20:00:00,0.571,0.57179,0.57074,0.57074,7161,1,0
Forex Majors,CADCHF.r,H4,2026-05-08 00:00:00,0.57074,0.57154,0.56808,0.57141,4805,1,0
Forex Majors,CADCHF.r,H4,2026-05-08 04:00:00,0.57141,0.57159,0.57107,0.57107,3657,2,0
Forex Majors,CADCHF.r,H4,2026-05-08 08:00:00,0.57107,0.57126,0.56974,0.57006,5714,2,0
Forex Majors,CADCHF.r,H4,2026-05-08 12:00:00,0.57005,0.57052,0.56779,0.56799,6667,1,0
Forex Majors,CADCHF.r,H4,2026-05-08 16:00:00,0.56801,0.56831,0.56683,0.56772,8240,1,0
Forex Majors,CADCHF.r,H4,2026-05-08 20:00:00,0.56774,0.56795,0.56589,0.56589,4639,0,0
Forex Majors,CADCHF.r,H4,2026-05-11 00:00:00,0.56745,0.56863,0.56535,0.56847,4605,1,0
Forex Majors,CADCHF.r,H4,2026-05-11 04:00:00,0.56847,0.56919,0.56845,0.56916,3370,1,0
Forex Majors,CADCHF.r,H4,2026-05-11 08:00:00,0.56915,0.56948,0.56847,0.56948,5853,1,0
Forex Majors,CADCHF.r,H4,2026-05-11 12:00:00,0.56948,0.56999,0.56894,0.56939,5603,1,0
Forex Majors,CADCHF.r,H4,2026-05-11 16:00:00,0.56938,0.56955,0.56849,0.56927,6633,1,0
Forex Majors,CADCHF.r,H4,2026-05-11 20:00:00,0.56929,0.56935,0.56823,0.56855,3816,1,0
Forex Majors,CADCHF.r,H4,2026-05-12 00:00:00,0.56844,0.56919,0.56588,0.56909,3283,2,0
Forex Majors,CADCHF.r,H4,2026-05-12 04:00:00,0.56909,0.56964,0.56903,0.56951,3638,2,0
