candidate_id,review_category,source_table,source_id,example_id,group,symbol,timeframe,swing_degree,direction,diagnostic_status,pattern_type,start_pivot_id,end_pivot_id,start_time,end_time,failure_reasons,suggested_initial_label,review_options,chart_path,candidate_order
near_miss_exp257_metals_xageurr_h4_minor_impulse_002,near_miss,impulse_diagnostics,exp257_metals_xageurr_h4_minor_impulse_002,exp257_metals_xageurr_h4,Metals,XAGEUR.r,H4,minor,bullish,soft_impulse_near_miss,full_impulse_12345,2,7,2025-07-02 04:00:00,2025-07-16 12:00:00,wave 5 fails to exceed wave 3 extreme,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\041_near_miss_exp257_metals_xageurr_h4_minor_impulse_002.png,41
near_miss_exp257_index_aus200_h4_minor_impulse_002,near_miss,impulse_diagnostics,exp257_index_aus200_h4_minor_impulse_002,exp257_index_aus200_h4,Index,AUS200,H4,minor,bullish,soft_impulse_near_miss,full_impulse_12345,2,7,2025-06-27 20:00:00,2025-07-07 00:00:00,wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\042_near_miss_exp257_index_aus200_h4_minor_impulse_002.png,42
near_miss_exp257_forex_majors_audcadr_h4_major_impulse_006,near_miss,impulse_diagnostics,exp257_forex_majors_audcadr_h4_major_impulse_006,exp257_forex_majors_audcadr_h4,Forex Majors,AUDCAD.r,H4,major,bullish,soft_impulse_near_miss,full_impulse_12345,6,11,2025-07-30 20:00:00,2025-09-12 04:00:00,wave 4 overlaps wave 1 territory,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\043_near_miss_exp257_forex_majors_audcadr_h4_major_impulse_006.png,43
near_miss_exp257_metals_xageurr_h4_major_impulse_002,near_miss,impulse_diagnostics,exp257_metals_xageurr_h4_major_impulse_002,exp257_metals_xageurr_h4,Metals,XAGEUR.r,H4,major,bullish,soft_impulse_near_miss,full_impulse_12345,2,7,2025-07-09 16:00:00,2025-07-29 16:00:00,wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme | wave 4 retracement is visually too deep,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\044_near_miss_exp257_metals_xageurr_h4_major_impulse_002.png,44
near_miss_exp257_index_aus200_h4_major_impulse_002,near_miss,impulse_diagnostics,exp257_index_aus200_h4_major_impulse_002,exp257_index_aus200_h4,Index,AUS200,H4,major,bullish,soft_impulse_near_miss,full_impulse_12345,2,7,2025-06-30 16:00:00,2025-07-24 00:00:00,wave 5 fails to exceed wave 3 extreme,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\045_near_miss_exp257_index_aus200_h4_major_impulse_002.png,45
hard_invalid_exp257_forex_majors_audcadr_h4_intermediate_impulse_001,hard_invalid,impulse_diagnostics,exp257_forex_majors_audcadr_h4_intermediate_impulse_001,exp257_forex_majors_audcadr_h4,Forex Majors,AUDCAD.r,H4,intermediate,bearish,hard_invalid_impulse,full_impulse_12345,1,6,2025-07-01 20:00:00,2025-07-23 00:00:00,wave 2 breaks wave 1 origin | wave 3 does not exceed wave 1 extreme | wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme | wave 2 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,,46
hard_invalid_exp257_metals_xageurr_h4_intermediate_impulse_001,hard_invalid,impulse_diagnostics,exp257_metals_xageurr_h4_intermediate_impulse_001,exp257_metals_xageurr_h4,Metals,XAGEUR.r,H4,intermediate,bearish,hard_invalid_impulse,full_impulse_12345,1,6,2025-07-07 00:00:00,2025-07-25 16:00:00,wave 2 breaks wave 1 origin | wave 3 does not exceed wave 1 extreme | wave 4 overlaps wave 1 territory | wave 2 retracement is visually too deep | wave 4 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,,47
hard_invalid_exp257_index_aus200_h4_intermediate_impulse_001,hard_invalid,impulse_diagnostics,exp257_index_aus200_h4_intermediate_impulse_001,exp257_index_aus200_h4,Index,AUS200,H4,intermediate,bearish,hard_invalid_impulse,full_impulse_12345,1,6,2025-06-26 20:00:00,2025-07-07 20:00:00,wave 3 does not exceed wave 1 extreme | wave 3 is shorter than both wave 1 and wave 5 | wave 4 overlaps wave 1 territory | wave 4 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,,48
hard_invalid_exp257_forex_majors_audcadr_h4_minor_impulse_001,hard_invalid,impulse_diagnostics,exp257_forex_majors_audcadr_h4_minor_impulse_001,exp257_forex_majors_audcadr_h4,Forex Majors,AUDCAD.r,H4,minor,bearish,hard_invalid_impulse,full_impulse_12345,1,6,2025-07-01 20:00:00,2025-07-16 00:00:00,wave 3 does not exceed wave 1 extreme | wave 3 is shorter than both wave 1 and wave 5 | wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme | wave 4 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,,49
hard_invalid_exp257_metals_xageurr_h4_minor_impulse_001,hard_invalid,impulse_diagnostics,exp257_metals_xageurr_h4_minor_impulse_001,exp257_metals_xageurr_h4,Metals,XAGEUR.r,H4,minor,bearish,hard_invalid_impulse,full_impulse_12345,1,6,2025-07-01 08:00:00,2025-07-15 16:00:00,wave 2 breaks wave 1 origin | wave 3 does not exceed wave 1 extreme | wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme | wave 2 retracement is visually too deep | wave 4 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\invalidations\050_hard_invalid_exp257_metals_xageurr_h4_minor_impulse_001.png,50
hard_invalid_exp257_index_aus200_h4_minor_impulse_001,hard_invalid,impulse_diagnostics,exp257_index_aus200_h4_minor_impulse_001,exp257_index_aus200_h4,Index,AUS200,H4,minor,bearish,hard_invalid_impulse,full_impulse_12345,1,6,2025-06-26 20:00:00,2025-07-04 12:00:00,wave 3 does not exceed wave 1 extreme | wave 3 is shorter than both wave 1 and wave 5 | wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme | wave 4 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\invalidations\051_hard_invalid_exp257_index_aus200_h4_minor_impulse_001.png,51
hard_invalid_exp257_forex_majors_audcadr_h4_major_impulse_001,hard_invalid,impulse_diagnostics,exp257_forex_majors_audcadr_h4_major_impulse_001,exp257_forex_majors_audcadr_h4,Forex Majors,AUDCAD.r,H4,major,bearish,hard_invalid_impulse,full_impulse_12345,1,6,2025-07-01 20:00:00,2025-07-30 20:00:00,wave 2 breaks wave 1 origin | wave 3 does not exceed wave 1 extreme | wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme | wave 2 retracement is visually too deep | wave 4 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,,52
hard_invalid_exp257_metals_xageurr_h4_major_impulse_001,hard_invalid,impulse_diagnostics,exp257_metals_xageurr_h4_major_impulse_001,exp257_metals_xageurr_h4,Metals,XAGEUR.r,H4,major,bearish,hard_invalid_impulse,full_impulse_12345,1,6,2025-07-07 00:00:00,2025-07-25 16:00:00,wave 2 breaks wave 1 origin | wave 3 does not exceed wave 1 extreme | wave 4 overlaps wave 1 territory | wave 2 retracement is visually too deep | wave 4 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\invalidations\053_hard_invalid_exp257_metals_xageurr_h4_major_impulse_001.png,53
hard_invalid_exp257_index_aus200_h4_major_impulse_001,hard_invalid,impulse_diagnostics,exp257_index_aus200_h4_major_impulse_001,exp257_index_aus200_h4,Index,AUS200,H4,major,bearish,hard_invalid_impulse,full_impulse_12345,1,6,2025-06-26 20:00:00,2025-07-21 08:00:00,wave 2 breaks wave 1 origin | wave 3 does not exceed wave 1 extreme | wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme | wave 2 retracement is visually too deep | wave 4 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\invalidations\054_hard_invalid_exp257_index_aus200_h4_major_impulse_001.png,54
