layer_id,enrichment_id,symbol,timeframe,layer_type,label,x0,x1,y0,y1,price,timestamp,style,source_field,is_study_only
macd_breakout_enrichment_v1|HK50|H1|SELL|676|macd_tp1_study,macd_breakout_enrichment_v1|HK50|H1|SELL|676,HK50,H1,macd_tp1_study,TP1 estudio,2026-06-08 13:00:00,2026-06-08 12:08:22.499286+00:00,24495.25,24495.25,24495.25,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|HK50|H1|SELL|676|macd_tp2_study,macd_breakout_enrichment_v1|HK50|H1|SELL|676,HK50,H1,macd_tp2_study,TP2 estudio,2026-06-08 13:00:00,2026-06-08 12:08:22.499286+00:00,24323.446,24323.446,24323.446,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|HK50|H1|SELL|676|macd_current_price_marker,macd_breakout_enrichment_v1|HK50|H1|SELL|676,HK50,H1,macd_current_price_marker,Precio actual,,,,,24719.75,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|ITA40|H1|BUY|244|macd_w1_leg,macd_breakout_enrichment_v1|ITA40|H1|BUY|244,ITA40,H1,macd_w1_leg,W1 estudio,2026-04-24 14:00:00,2026-04-28 15:00:00,46834.99,47717.49,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|ITA40|H1|BUY|244|macd_w2_retracement,macd_breakout_enrichment_v1|ITA40|H1|BUY|244,ITA40,H1,macd_w2_retracement,W2 estudio,2026-04-28 15:00:00,2026-04-30 13:00:00,47717.49,46825.01,,,line:#f4b740,w1_end_price|w2_swing_price,True
macd_breakout_enrichment_v1|ITA40|H1|BUY|244|macd_w2_directrix,macd_breakout_enrichment_v1|ITA40|H1|BUY|244,ITA40,H1,macd_w2_directrix,Reg W2 highs estudio,2026-04-28 15:00:00,2026-04-30 21:00:00,47583.40285714289,46873.0255939849,,,dash:#5ce0ca,w2_high_regression_projected,True
macd_breakout_enrichment_v1|ITA40|H1|BUY|244|macd_breakout_level,macd_breakout_enrichment_v1|ITA40|H1|BUY|244,ITA40,H1,macd_breakout_level,Ruptura estudio,2026-04-28 15:00:00,2026-06-08 12:08:22.499286+00:00,47075.990526315756,47075.990526315756,47075.990526315756,,dash:#ffd166,breakout_level,True
macd_breakout_enrichment_v1|ITA40|H1|BUY|244|macd_sl_study,macd_breakout_enrichment_v1|ITA40|H1|BUY|244,ITA40,H1,macd_sl_study,SL estudio,2026-04-28 15:00:00,2026-06-08 12:08:22.499286+00:00,46825.01,46825.01,46825.01,,dot:#ff6b6b,sl_study,True
macd_breakout_enrichment_v1|ITA40|H1|BUY|244|macd_tp1_study,macd_breakout_enrichment_v1|ITA40|H1|BUY|244,ITA40,H1,macd_tp1_study,TP1 estudio,2026-04-28 15:00:00,2026-06-08 12:08:22.499286+00:00,47677.49,47677.49,47677.49,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|ITA40|H1|BUY|244|macd_tp2_study,macd_breakout_enrichment_v1|ITA40|H1|BUY|244,ITA40,H1,macd_tp2_study,TP2 estudio,2026-04-28 15:00:00,2026-06-08 12:08:22.499286+00:00,48222.875,48222.875,48222.875,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|ITA40|H1|BUY|244|macd_cross_marker,macd_breakout_enrichment_v1|ITA40|H1|BUY|244,ITA40,H1,macd_cross_marker,Cruce MACD,,,,,47730.01,2026-04-30 15:00:00,marker:#ffe082,last_macd_cross_time,True
macd_breakout_enrichment_v1|ITA40|H1|BUY|244|macd_recent_breakout_marker,macd_breakout_enrichment_v1|ITA40|H1|BUY|244,ITA40,H1,macd_recent_breakout_marker,Ruptura reciente,,,,,47075.990526315756,2026-04-30 13:00:00,marker:#f6c90e,last_breakout_time|breakout_level,True
macd_breakout_enrichment_v1|ITA40|H1|BUY|244|macd_current_price_marker,macd_breakout_enrichment_v1|ITA40|H1|BUY|244,ITA40,H1,macd_current_price_marker,Precio actual,,,,,47730.01,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|ITA40|H1|SELL|245|macd_w1_leg,macd_breakout_enrichment_v1|ITA40|H1|SELL|245,ITA40,H1,macd_w1_leg,W1 estudio,2026-04-28 15:00:00,2026-04-30 13:00:00,47717.49,46825.01,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|ITA40|H1|SELL|245|macd_w2_directrix,macd_breakout_enrichment_v1|ITA40|H1|SELL|245,ITA40,H1,macd_w2_directrix,Reg W2 lows estudio,2026-04-30 13:00:00,2026-04-30 21:00:00,47038.323333333334,47779.99,,,dash:#5ce0ca,w2_low_regression_projected,True
macd_breakout_enrichment_v1|ITA40|H1|SELL|245|macd_breakout_level,macd_breakout_enrichment_v1|ITA40|H1|SELL|245,ITA40,H1,macd_breakout_level,Ruptura estudio,2026-04-30 13:00:00,2026-06-08 12:08:22.499286+00:00,47779.99,47779.99,47779.99,,dash:#ffd166,breakout_level,True
macd_breakout_enrichment_v1|ITA40|H1|SELL|245|macd_sl_study,macd_breakout_enrichment_v1|ITA40|H1|SELL|245,ITA40,H1,macd_sl_study,SL estudio,2026-04-30 13:00:00,2026-06-08 12:08:22.499286+00:00,47717.49,47717.49,47717.49,,dot:#ff6b6b,sl_study,True
macd_breakout_enrichment_v1|ITA40|H1|SELL|245|macd_tp1_study,macd_breakout_enrichment_v1|ITA40|H1|SELL|245,ITA40,H1,macd_tp1_study,TP1 estudio,2026-04-30 13:00:00,2026-06-08 12:08:22.499286+00:00,46850.01,46850.01,46850.01,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|ITA40|H1|SELL|245|macd_tp2_study,macd_breakout_enrichment_v1|ITA40|H1|SELL|245,ITA40,H1,macd_tp2_study,TP2 estudio,2026-04-30 13:00:00,2026-06-08 12:08:22.499286+00:00,46298.45736000001,46298.45736000001,46298.45736000001,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|ITA40|H1|SELL|245|macd_recent_breakout_marker,macd_breakout_enrichment_v1|ITA40|H1|SELL|245,ITA40,H1,macd_recent_breakout_marker,Ruptura reciente,,,,,47779.99,2026-04-30 21:00:00,marker:#f6c90e,last_breakout_time|breakout_level,True
macd_breakout_enrichment_v1|ITA40|H1|SELL|245|macd_current_price_marker,macd_breakout_enrichment_v1|ITA40|H1|SELL|245,ITA40,H1,macd_current_price_marker,Precio actual,,,,,47730.01,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|JP225|H1|BUY|842|macd_w1_leg,macd_breakout_enrichment_v1|JP225|H1|BUY|842,JP225,H1,macd_w1_leg,W1 estudio,2026-06-02 08:00:00,2026-06-04 01:00:00,65816.25,68705.25,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|JP225|H1|BUY|842|macd_w2_retracement,macd_breakout_enrichment_v1|JP225|H1|BUY|842,JP225,H1,macd_w2_retracement,W2 estudio,2026-06-04 01:00:00,2026-06-08 03:00:00,68705.25,63632.25,,,line:#f4b740,w1_end_price|w2_swing_price,True
macd_breakout_enrichment_v1|JP225|H1|BUY|842|macd_w2_directrix,macd_breakout_enrichment_v1|JP225|H1|BUY|842,JP225,H1,macd_w2_directrix,Reg W2 highs estudio,2026-06-04 01:00:00,2026-06-08 14:00:00,68542.27752571083,64277.84295868983,,,dash:#5ce0ca,w2_high_regression_projected,True
macd_breakout_enrichment_v1|JP225|H1|BUY|842|macd_breakout_level,macd_breakout_enrichment_v1|JP225|H1|BUY|842,JP225,H1,macd_breakout_level,Ruptura estudio,2026-06-04 01:00:00,2026-06-08 12:08:22.499286+00:00,64422.40006265664,64422.40006265664,64422.40006265664,,dash:#ffd166,breakout_level,True
macd_breakout_enrichment_v1|JP225|H1|BUY|842|macd_sl_study,macd_breakout_enrichment_v1|JP225|H1|BUY|842,JP225,H1,macd_sl_study,SL estudio,2026-06-04 01:00:00,2026-06-08 12:08:22.499286+00:00,63752.25,63752.25,63752.25,,dot:#ff6b6b,sl_study,True
macd_breakout_enrichment_v1|JP225|H1|BUY|842|macd_tp1_study,macd_breakout_enrichment_v1|JP225|H1|BUY|842,JP225,H1,macd_tp1_study,TP1 estudio,2026-06-04 01:00:00,2026-06-08 12:08:22.499286+00:00,64123.25,64123.25,64123.25,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|JP225|H1|BUY|842|macd_tp2_study,macd_breakout_enrichment_v1|JP225|H1|BUY|842,JP225,H1,macd_tp2_study,TP2 estudio,2026-06-04 01:00:00,2026-06-08 12:08:22.499286+00:00,64541.018,64541.018,64541.018,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|JP225|H1|BUY|842|macd_cross_marker,macd_breakout_enrichment_v1|JP225|H1|BUY|842,JP225,H1,macd_cross_marker,Cruce MACD,,,,,64947.25,2026-06-08 09:00:00,marker:#ffe082,last_macd_cross_time,True
macd_breakout_enrichment_v1|JP225|H1|BUY|842|macd_recent_breakout_marker,macd_breakout_enrichment_v1|JP225|H1|BUY|842,JP225,H1,macd_recent_breakout_marker,Ruptura reciente,,,,,64422.40006265664,2026-06-08 12:00:00,marker:#f6c90e,last_breakout_time|breakout_level,True
macd_breakout_enrichment_v1|JP225|H1|BUY|842|macd_current_price_marker,macd_breakout_enrichment_v1|JP225|H1|BUY|842,JP225,H1,macd_current_price_marker,Precio actual,,,,,64947.25,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|JP225|H1|SELL|843|macd_w1_leg,macd_breakout_enrichment_v1|JP225|H1|SELL|843,JP225,H1,macd_w1_leg,W1 estudio,2026-06-04 01:00:00,2026-06-08 03:00:00,68705.25,63632.25,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|JP225|H1|SELL|843|macd_w2_directrix,macd_breakout_enrichment_v1|JP225|H1|SELL|843,JP225,H1,macd_w2_directrix,Reg W2 lows estudio,2026-06-08 03:00:00,2026-06-08 14:00:00,63462.05,65478.350000000006,,,dash:#5ce0ca,w2_low_regression_projected,True
macd_breakout_enrichment_v1|JP225|H1|SELL|843|macd_breakout_level,macd_breakout_enrichment_v1|JP225|H1|SELL|843,JP225,H1,macd_breakout_level,Ruptura estudio,2026-06-08 03:00:00,2026-06-08 12:08:22.499286+00:00,64195.25,64195.25,64195.25,,dash:#ffd166,breakout_level,True
macd_breakout_enrichment_v1|JP225|H1|SELL|843|macd_sl_study,macd_breakout_enrichment_v1|JP225|H1|SELL|843,JP225,H1,macd_sl_study,SL estudio,2026-06-08 03:00:00,2026-06-08 12:08:22.499286+00:00,68705.25,68705.25,68705.25,,dot:#ff6b6b,sl_study,True
macd_breakout_enrichment_v1|JP225|H1|SELL|843|macd_tp1_study,macd_breakout_enrichment_v1|JP225|H1|SELL|843,JP225,H1,macd_tp1_study,TP1 estudio,2026-06-08 03:00:00,2026-06-08 12:08:22.499286+00:00,64604.25,64604.25,64604.25,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|JP225|H1|SELL|843|macd_tp2_study,macd_breakout_enrichment_v1|JP225|H1|SELL|843,JP225,H1,macd_tp2_study,TP2 estudio,2026-06-08 03:00:00,2026-06-08 12:08:22.499286+00:00,64260.642,64260.642,64260.642,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|JP225|H1|SELL|843|macd_recent_breakout_marker,macd_breakout_enrichment_v1|JP225|H1|SELL|843,JP225,H1,macd_recent_breakout_marker,Ruptura reciente,,,,,64195.25,2026-06-08 07:00:00,marker:#f6c90e,last_breakout_time|breakout_level,True
macd_breakout_enrichment_v1|JP225|H1|SELL|843|macd_current_price_marker,macd_breakout_enrichment_v1|JP225|H1|SELL|843,JP225,H1,macd_current_price_marker,Precio actual,,,,,64947.25,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|SPA35|H1|BUY|357|macd_w1_leg,macd_breakout_enrichment_v1|SPA35|H1|BUY|357,SPA35,H1,macd_w1_leg,W1 estudio,2026-06-04 10:00:00,2026-06-05 19:00:00,18153.9,18483.6,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|SPA35|H1|BUY|357|macd_w2_retracement,macd_breakout_enrichment_v1|SPA35|H1|BUY|357,SPA35,H1,macd_w2_retracement,W2 estudio,2026-06-05 19:00:00,2026-06-08 13:00:00,18483.6,18172.0,,,line:#f4b740,w1_end_price|w2_swing_price,True
macd_breakout_enrichment_v1|SPA35|H1|BUY|357|macd_w2_directrix,macd_breakout_enrichment_v1|SPA35|H1|BUY|357,SPA35,H1,macd_w2_directrix,Reg W2 highs estudio,2026-06-05 19:00:00,2026-06-08 14:00:00,18306.02,18205.36,,,dash:#5ce0ca,w2_high_regression_projected,True
macd_breakout_enrichment_v1|SPA35|H1|BUY|357|macd_breakout_level,macd_breakout_enrichment_v1|SPA35|H1|BUY|357,SPA35,H1,macd_breakout_level,Ruptura estudio,2026-06-05 19:00:00,2026-06-08 12:08:22.499286+00:00,18234.12,18234.12,18234.12,,dash:#ffd166,breakout_level,True
macd_breakout_enrichment_v1|SPA35|H1|BUY|357|macd_sl_study,macd_breakout_enrichment_v1|SPA35|H1|BUY|357,SPA35,H1,macd_sl_study,SL estudio,2026-06-05 19:00:00,2026-06-08 12:08:22.499286+00:00,18172.0,18172.0,18172.0,,dot:#ff6b6b,sl_study,True
macd_breakout_enrichment_v1|SPA35|H1|BUY|357|macd_tp1_study,macd_breakout_enrichment_v1|SPA35|H1|BUY|357,SPA35,H1,macd_tp1_study,TP1 estudio,2026-06-05 19:00:00,2026-06-08 12:08:22.499286+00:00,18420.7,18420.7,18420.7,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|SPA35|H1|BUY|357|macd_tp2_study,macd_breakout_enrichment_v1|SPA35|H1|BUY|357,SPA35,H1,macd_tp2_study,TP2 estudio,2026-06-05 19:00:00,2026-06-08 12:08:22.499286+00:00,18624.454599999997,18624.454599999997,18624.454599999997,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|SPA35|H1|BUY|357|macd_recent_breakout_marker,macd_breakout_enrichment_v1|SPA35|H1|BUY|357,SPA35,H1,macd_recent_breakout_marker,Ruptura reciente,,,,,18234.12,2026-06-08 12:00:00,marker:#f6c90e,last_breakout_time|breakout_level,True
macd_breakout_enrichment_v1|SPA35|H1|BUY|357|macd_current_price_marker,macd_breakout_enrichment_v1|SPA35|H1|BUY|357,SPA35,H1,macd_current_price_marker,Precio actual,,,,,18367.1,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|SPA35|H1|SELL|358|macd_w1_leg,macd_breakout_enrichment_v1|SPA35|H1|SELL|358,SPA35,H1,macd_w1_leg,W1 estudio,2026-06-05 19:00:00,2026-06-08 13:00:00,18483.6,18172.0,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|SPA35|H1|SELL|358|macd_sl_study,macd_breakout_enrichment_v1|SPA35|H1|SELL|358,SPA35,H1,macd_sl_study,SL estudio,2026-06-08 13:00:00,2026-06-08 12:08:22.499286+00:00,18483.6,18483.6,18483.6,,dot:#ff6b6b,sl_study,True
macd_breakout_enrichment_v1|SPA35|H1|SELL|358|macd_tp1_study,macd_breakout_enrichment_v1|SPA35|H1|SELL|358,SPA35,H1,macd_tp1_study,TP1 estudio,2026-06-08 13:00:00,2026-06-08 12:08:22.499286+00:00,18097.9,18097.9,18097.9,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|SPA35|H1|SELL|358|macd_tp2_study,macd_breakout_enrichment_v1|SPA35|H1|SELL|358,SPA35,H1,macd_tp2_study,TP2 estudio,2026-06-08 13:00:00,2026-06-08 12:08:22.499286+00:00,17905.3312,17905.3312,17905.3312,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|SPA35|H1|SELL|358|macd_current_price_marker,macd_breakout_enrichment_v1|SPA35|H1|SELL|358,SPA35,H1,macd_current_price_marker,Precio actual,,,,,18367.1,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|UK100|H1|BUY|581|macd_w1_leg,macd_breakout_enrichment_v1|UK100|H1|BUY|581,UK100,H1,macd_w1_leg,W1 estudio,2026-06-04 15:00:00,2026-06-05 22:00:00,10252.2,10415.7,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|UK100|H1|BUY|581|macd_w2_retracement,macd_breakout_enrichment_v1|UK100|H1|BUY|581,UK100,H1,macd_w2_retracement,W2 estudio,2026-06-05 22:00:00,2026-06-08 05:00:00,10415.7,10307.95,,,line:#f4b740,w1_end_price|w2_swing_price,True
macd_breakout_enrichment_v1|UK100|H1|BUY|581|macd_w2_directrix,macd_breakout_enrichment_v1|UK100|H1|BUY|581,UK100,H1,macd_w2_directrix,Reg W2 highs estudio,2026-06-05 22:00:00,2026-06-08 14:00:00,10352.947999999999,10289.168000000014,,,dash:#5ce0ca,w2_high_regression_projected,True
macd_breakout_enrichment_v1|UK100|H1|BUY|581|macd_breakout_level,macd_breakout_enrichment_v1|UK100|H1|BUY|581,UK100,H1,macd_breakout_level,Ruptura estudio,2026-06-05 22:00:00,2026-06-08 12:08:22.499286+00:00,10335.940000000002,10335.940000000002,10335.940000000002,,dash:#ffd166,breakout_level,True
macd_breakout_enrichment_v1|UK100|H1|BUY|581|macd_sl_study,macd_breakout_enrichment_v1|UK100|H1|BUY|581,UK100,H1,macd_sl_study,SL estudio,2026-06-05 22:00:00,2026-06-08 12:08:22.499286+00:00,10310.45,10310.45,10310.45,,dot:#ff6b6b,sl_study,True
macd_breakout_enrichment_v1|UK100|H1|BUY|581|macd_tp1_study,macd_breakout_enrichment_v1|UK100|H1|BUY|581,UK100,H1,macd_tp1_study,TP1 estudio,2026-06-05 22:00:00,2026-06-08 12:08:22.499286+00:00,10367.9,10367.9,10367.9,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|UK100|H1|BUY|581|macd_tp2_study,macd_breakout_enrichment_v1|UK100|H1|BUY|581,UK100,H1,macd_tp2_study,TP2 estudio,2026-06-05 22:00:00,2026-06-08 12:08:22.499286+00:00,10410.233,10410.233,10410.233,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|UK100|H1|BUY|581|macd_cross_marker,macd_breakout_enrichment_v1|UK100|H1|BUY|581,UK100,H1,macd_cross_marker,Cruce MACD,,,,,10390.2,2026-06-08 12:00:00,marker:#ffe082,last_macd_cross_time,True
macd_breakout_enrichment_v1|UK100|H1|BUY|581|macd_recent_breakout_marker,macd_breakout_enrichment_v1|UK100|H1|BUY|581,UK100,H1,macd_recent_breakout_marker,Ruptura reciente,,,,,10335.940000000002,2026-06-08 03:00:00,marker:#f6c90e,last_breakout_time|breakout_level,True
macd_breakout_enrichment_v1|UK100|H1|BUY|581|macd_current_price_marker,macd_breakout_enrichment_v1|UK100|H1|BUY|581,UK100,H1,macd_current_price_marker,Precio actual,,,,,10390.2,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|UK100|H1|SELL|582|macd_w1_leg,macd_breakout_enrichment_v1|UK100|H1|SELL|582,UK100,H1,macd_w1_leg,W1 estudio,2026-06-05 22:00:00,2026-06-08 05:00:00,10415.7,10307.95,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|UK100|H1|SELL|582|macd_sl_study,macd_breakout_enrichment_v1|UK100|H1|SELL|582,UK100,H1,macd_sl_study,SL estudio,2026-06-08 05:00:00,2026-06-08 12:08:22.499286+00:00,10415.7,10415.7,10415.7,,dot:#ff6b6b,sl_study,True
macd_breakout_enrichment_v1|UK100|H1|SELL|582|macd_tp1_study,macd_breakout_enrichment_v1|UK100|H1|SELL|582,UK100,H1,macd_tp1_study,TP1 estudio,2026-06-08 05:00:00,2026-06-08 12:08:22.499286+00:00,10357.2,10357.2,10357.2,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|UK100|H1|SELL|582|macd_tp2_study,macd_breakout_enrichment_v1|UK100|H1|SELL|582,UK100,H1,macd_tp2_study,TP2 estudio,2026-06-08 05:00:00,2026-06-08 12:08:22.499286+00:00,10316.412,10316.412,10316.412,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|UK100|H1|SELL|582|macd_current_price_marker,macd_breakout_enrichment_v1|UK100|H1|SELL|582,UK100,H1,macd_current_price_marker,Precio actual,,,,,10390.2,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|US100|H1|BUY|718|macd_w1_leg,macd_breakout_enrichment_v1|US100|H1|BUY|718,US100,H1,macd_w1_leg,W1 estudio,2026-06-04 20:00:00,2026-06-05 02:00:00,30234.7,30550.95,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|US100|H1|BUY|718|macd_w2_retracement,macd_breakout_enrichment_v1|US100|H1|BUY|718,US100,H1,macd_w2_retracement,W2 estudio,2026-06-05 02:00:00,2026-06-08 02:00:00,30550.95,28822.2,,,line:#f4b740,w1_end_price|w2_swing_price,True
macd_breakout_enrichment_v1|US100|H1|BUY|718|macd_w2_directrix,macd_breakout_enrichment_v1|US100|H1|BUY|718,US100,H1,macd_w2_directrix,Reg W2 highs estudio,2026-06-05 02:00:00,2026-06-08 14:00:00,30512.18963440855,28741.771436410876,,,dash:#5ce0ca,w2_high_regression_projected,True
macd_breakout_enrichment_v1|US100|H1|BUY|718|macd_breakout_level,macd_breakout_enrichment_v1|US100|H1|BUY|718,US100,H1,macd_breakout_level,Ruptura estudio,2026-06-05 02:00:00,2026-06-08 12:08:22.499286+00:00,28994.688321839116,28994.688321839116,28994.688321839116,,dash:#ffd166,breakout_level,True
macd_breakout_enrichment_v1|US100|H1|BUY|718|macd_sl_study,macd_breakout_enrichment_v1|US100|H1|BUY|718,US100,H1,macd_sl_study,SL estudio,2026-06-05 02:00:00,2026-06-08 12:08:22.499286+00:00,28822.2,28822.2,28822.2,,dot:#ff6b6b,sl_study,True
macd_breakout_enrichment_v1|US100|H1|BUY|718|macd_tp1_study,macd_breakout_enrichment_v1|US100|H1|BUY|718,US100,H1,macd_tp1_study,TP1 estudio,2026-06-05 02:00:00,2026-06-08 12:08:22.499286+00:00,29089.7,29089.7,29089.7,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|US100|H1|BUY|718|macd_tp2_study,macd_breakout_enrichment_v1|US100|H1|BUY|718,US100,H1,macd_tp2_study,TP2 estudio,2026-06-05 02:00:00,2026-06-08 12:08:22.499286+00:00,29285.1425,29285.1425,29285.1425,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|US100|H1|BUY|718|macd_cross_marker,macd_breakout_enrichment_v1|US100|H1|BUY|718,US100,H1,macd_cross_marker,Cruce MACD,,,,,29375.7,2026-06-08 07:00:00,marker:#ffe082,last_macd_cross_time,True
macd_breakout_enrichment_v1|US100|H1|BUY|718|macd_recent_breakout_marker,macd_breakout_enrichment_v1|US100|H1|BUY|718,US100,H1,macd_recent_breakout_marker,Ruptura reciente,,,,,28994.688321839116,2026-06-08 09:00:00,marker:#f6c90e,last_breakout_time|breakout_level,True
macd_breakout_enrichment_v1|US100|H1|BUY|718|macd_current_price_marker,macd_breakout_enrichment_v1|US100|H1|BUY|718,US100,H1,macd_current_price_marker,Precio actual,,,,,29375.7,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|US100|H1|SELL|720|macd_w1_leg,macd_breakout_enrichment_v1|US100|H1|SELL|720,US100,H1,macd_w1_leg,W1 estudio,2026-06-05 02:00:00,2026-06-08 02:00:00,30550.95,28822.2,,,line:#58e6d3,w1_start_price|w1_end_price,True
macd_breakout_enrichment_v1|US100|H1|SELL|720|macd_w2_directrix,macd_breakout_enrichment_v1|US100|H1|SELL|720,US100,H1,macd_w2_directrix,Reg W2 lows estudio,2026-06-08 02:00:00,2026-06-08 14:00:00,28931.25,29661.45,,,dash:#5ce0ca,w2_low_regression_projected,True
macd_breakout_enrichment_v1|US100|H1|SELL|720|macd_breakout_level,macd_breakout_enrichment_v1|US100|H1|SELL|720,US100,H1,macd_breakout_level,Ruptura estudio,2026-06-08 02:00:00,2026-06-08 12:08:22.499286+00:00,29235.5,29235.5,29235.5,,dash:#ffd166,breakout_level,True
macd_breakout_enrichment_v1|US100|H1|SELL|720|macd_sl_study,macd_breakout_enrichment_v1|US100|H1|SELL|720,US100,H1,macd_sl_study,SL estudio,2026-06-08 02:00:00,2026-06-08 12:08:22.499286+00:00,30550.95,30550.95,30550.95,,dot:#ff6b6b,sl_study,True
macd_breakout_enrichment_v1|US100|H1|SELL|720|macd_tp1_study,macd_breakout_enrichment_v1|US100|H1|SELL|720,US100,H1,macd_tp1_study,TP1 estudio,2026-06-08 02:00:00,2026-06-08 12:08:22.499286+00:00,27709.45,27709.45,27709.45,,dot:#75d7ff,tp1_study,True
macd_breakout_enrichment_v1|US100|H1|SELL|720|macd_tp2_study,macd_breakout_enrichment_v1|US100|H1|SELL|720,US100,H1,macd_tp2_study,TP2 estudio,2026-06-08 02:00:00,2026-06-08 12:08:22.499286+00:00,26641.0825,26641.0825,26641.0825,,dot:#75d7ff,tp2_study,True
macd_breakout_enrichment_v1|US100|H1|SELL|720|macd_recent_breakout_marker,macd_breakout_enrichment_v1|US100|H1|SELL|720,US100,H1,macd_recent_breakout_marker,Ruptura reciente,,,,,29235.5,2026-06-08 07:00:00,marker:#f6c90e,last_breakout_time|breakout_level,True
macd_breakout_enrichment_v1|US100|H1|SELL|720|macd_current_price_marker,macd_breakout_enrichment_v1|US100|H1|SELL|720,US100,H1,macd_current_price_marker,Precio actual,,,,,29375.7,2026-06-08 12:08:22.499286+00:00,marker:#f7f7f7,close,True
macd_breakout_enrichment_v1|US30|H1|BUY|687|macd_w1_leg,macd_breakout_enrichment_v1|US30|H1|BUY|687,US30,H1,macd_w1_leg,W1 estudio,2026-06-04 14:00:00,2026-06-05 18:00:00,50746.9,51737.3,,,line:#58e6d3,w1_start_price|w1_end_price,True
