candidate_id,review_category,source_table,source_id,example_id,group,symbol,timeframe,swing_degree,direction,diagnostic_status,pattern_type,start_pivot_id,end_pivot_id,start_time,end_time,failure_reasons,suggested_initial_label,review_options,chart_path,candidate_order
partial_123_exp252_forex_audjpy_h4_major_partial123_002,partial_123,partial_impulses,exp252_forex_audjpy_h4_major_partial123_002,exp252_forex_audjpy_h4,Forex Majors,AUDJPY.r,H4,major,bullish,partial_123_candidate,partial_impulse_123,2,5,2025-08-20 16:00:00,2025-09-12 12:00:00,,visually_good_partial_123,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_3_h4_d1_expanded\charts\partials\021_partial_123_exp252_forex_audjpy_h4_major_partial123_002.png,21
partial_123_exp252_metals_xagusd_h4_major_partial123_002,partial_123,partial_impulses,exp252_metals_xagusd_h4_major_partial123_002,exp252_metals_xagusd_h4,Metals,XAGUSD.r,H4,major,bullish,partial_123_candidate,partial_impulse_123,2,5,2025-08-20 08:00:00,2025-09-03 16:00:00,,visually_good_partial_123,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_3_h4_d1_expanded\charts\partials\022_partial_123_exp252_metals_xagusd_h4_major_partial123_002.png,22
partial_123_exp252_index_aus200_h4_major_partial123_001,partial_123,partial_impulses,exp252_index_aus200_h4_major_partial123_001,exp252_index_aus200_h4,Index,AUS200,H4,major,bullish,partial_123_candidate,partial_impulse_123,1,4,2025-08-13 04:00:00,2025-08-25 00:00:00,,visually_good_partial_123,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_3_h4_d1_expanded\charts\partials\023_partial_123_exp252_index_aus200_h4_major_partial123_001.png,23
partial_123_exp252_forex_audjpy_h4_major_partial123_005,partial_123,partial_impulses,exp252_forex_audjpy_h4_major_partial123_005,exp252_forex_audjpy_h4,Forex Majors,AUDJPY.r,H4,major,bearish,partial_123_candidate,partial_impulse_123,5,8,2025-09-12 12:00:00,2025-10-01 16:00:00,,visually_good_partial_123,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_3_h4_d1_expanded\charts\partials\024_partial_123_exp252_forex_audjpy_h4_major_partial123_005.png,24
abc_exp252_forex_audjpy_h4_intermediate_abc_002,abc,candidate_counts,exp252_forex_audjpy_h4_intermediate_abc_002,exp252_forex_audjpy_h4,Forex Majors,AUDJPY.r,H4,intermediate,bullish,candidate_abc,abc,2,5,2025-08-20 16:00:00,2025-09-03 16:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_3_h4_d1_expanded\charts\abc\025_abc_exp252_forex_audjpy_h4_intermediate_abc_002.png,25
abc_exp252_metals_xagusd_h4_intermediate_abc_002,abc,candidate_counts,exp252_metals_xagusd_h4_intermediate_abc_002,exp252_metals_xagusd_h4,Metals,XAGUSD.r,H4,intermediate,bullish,candidate_abc,abc,2,5,2025-08-20 08:00:00,2025-09-01 08:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_3_h4_d1_expanded\charts\abc\026_abc_exp252_metals_xagusd_h4_intermediate_abc_002.png,26
abc_exp252_index_aus200_h4_intermediate_abc_001,abc,candidate_counts,exp252_index_aus200_h4_intermediate_abc_001,exp252_index_aus200_h4,Index,AUS200,H4,intermediate,bullish,candidate_abc,abc,1,4,2025-08-13 04:00:00,2025-08-25 00:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_3_h4_d1_expanded\charts\abc\027_abc_exp252_index_aus200_h4_intermediate_abc_001.png,27
abc_exp252_forex_audjpy_h4_intermediate_abc_004,abc,candidate_counts,exp252_forex_audjpy_h4_intermediate_abc_004,exp252_forex_audjpy_h4,Forex Majors,AUDJPY.r,H4,intermediate,bullish,candidate_abc,abc,4,7,2025-08-27 00:00:00,2025-09-12 12:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_3_h4_d1_expanded\charts\abc\028_abc_exp252_forex_audjpy_h4_intermediate_abc_004.png,28
abc_exp252_forex_audjpy_h4_minor_abc_004,abc,candidate_counts,exp252_forex_audjpy_h4_minor_abc_004,exp252_forex_audjpy_h4,Forex Majors,AUDJPY.r,H4,minor,bullish,candidate_abc,abc,4,7,2025-08-27 00:00:00,2025-09-03 16:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_3_h4_d1_expanded\charts\abc\029_abc_exp252_forex_audjpy_h4_minor_abc_004.png,29
abc_exp252_metals_xagusd_h4_minor_abc_004,abc,candidate_counts,exp252_metals_xagusd_h4_minor_abc_004,exp252_metals_xagusd_h4,Metals,XAGUSD.r,H4,minor,bullish,candidate_abc,abc,4,7,2025-08-27 12:00:00,2025-09-01 08:00:00,basic ABC constraints satisfied,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\diagnostic_phase2_3_h4_d1_expanded\charts\abc\030_abc_exp252_metals_xagusd_h4_minor_abc_004.png,30
