candidate_id,review_category,source_table,source_id,example_id,group,symbol,timeframe,swing_degree,direction,diagnostic_status,pattern_type,start_pivot_id,end_pivot_id,start_time,end_time,failure_reasons,suggested_initial_label,review_options,chart_path,candidate_order
abc_forex_audjpy_h4_abc_013,abc,candidate_counts,forex_audjpy_h4_abc_013,forex_audjpy_h4,Forex Majors,AUDJPY.r,H4,major,bullish,candidate_abc,abc,13,16,2026-02-16 00:00:00,2026-02-25 20:00:00,basic ABC constraints satisfied,visually_good_abc,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\abc\034_abc_forex_audjpy_h4_abc_013.png,34
abc_forex_eurjpy_h4_abc_003,abc,candidate_counts,forex_eurjpy_h4_abc_003,forex_eurjpy_h4,Forex Majors,EURJPY.r,H4,major,bearish,candidate_abc,abc,3,6,2025-12-22 08:00:00,2026-01-09 00:00:00,basic ABC constraints satisfied,visually_good_abc,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\abc\035_abc_forex_eurjpy_h4_abc_003.png,35
abc_forex_eurusd_h4_abc_003,abc,candidate_counts,forex_eurusd_h4_abc_003,forex_eurusd_h4,Forex Majors,EURUSD.r,H4,major,bearish,candidate_abc,abc,3,6,2025-12-24 04:00:00,2026-01-19 00:00:00,basic ABC constraints satisfied,visually_good_abc,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\abc\036_abc_forex_eurusd_h4_abc_003.png,36
near_miss_forex_audjpy_h4_intermediate_impulse_002,near_miss,impulse_diagnostics,forex_audjpy_h4_intermediate_impulse_002,forex_audjpy_h4,Forex Majors,AUDJPY.r,H4,intermediate,bearish,soft_impulse_near_miss,full_impulse_12345,2,7,2025-12-10 08:00:00,2026-01-02 00:00:00,wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme | wave 4 retracement is visually too deep,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\037_near_miss_forex_audjpy_h4_intermediate_impulse_002.png,37
near_miss_metals_xagusd_h4_intermediate_impulse_003,near_miss,impulse_diagnostics,metals_xagusd_h4_intermediate_impulse_003,metals_xagusd_h4,Metals,XAGUSD.r,H4,intermediate,bullish,soft_impulse_near_miss,full_impulse_12345,3,8,2025-12-19 04:00:00,2026-01-07 00:00:00,wave 5 fails to exceed wave 3 extreme,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\038_near_miss_metals_xagusd_h4_intermediate_impulse_003.png,38
near_miss_index_aus200_h4_intermediate_impulse_009,near_miss,impulse_diagnostics,index_aus200_h4_intermediate_impulse_009,index_aus200_h4,Index,AUS200,H4,intermediate,bullish,soft_impulse_near_miss,full_impulse_12345,9,14,2026-01-07 16:00:00,2026-02-04 12:00:00,wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\039_near_miss_index_aus200_h4_intermediate_impulse_009.png,39
near_miss_forex_audjpy_h4_minor_impulse_002,near_miss,impulse_diagnostics,forex_audjpy_h4_minor_impulse_002,forex_audjpy_h4,Forex Majors,AUDJPY.r,H4,minor,bearish,soft_impulse_near_miss,full_impulse_12345,2,7,2025-12-10 08:00:00,2025-12-19 00:00:00,wave 5 fails to exceed wave 3 extreme,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\040_near_miss_forex_audjpy_h4_minor_impulse_002.png,40
near_miss_metals_xagusd_h4_minor_impulse_005,near_miss,impulse_diagnostics,metals_xagusd_h4_minor_impulse_005,metals_xagusd_h4,Metals,XAGUSD.r,H4,minor,bullish,soft_impulse_near_miss,full_impulse_12345,5,10,2025-12-22 20:00:00,2025-12-30 20:00:00,wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme | wave 4 retracement is visually too deep,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\041_near_miss_metals_xagusd_h4_minor_impulse_005.png,41
near_miss_index_aus200_h4_minor_impulse_005,near_miss,impulse_diagnostics,index_aus200_h4_minor_impulse_005,index_aus200_h4,Index,AUS200,H4,minor,bullish,soft_impulse_near_miss,full_impulse_12345,5,10,2025-12-18 00:00:00,2026-01-06 00:00:00,wave 5 fails to exceed wave 3 extreme,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\042_near_miss_index_aus200_h4_minor_impulse_005.png,42
near_miss_forex_audjpy_h4_major_impulse_005,near_miss,impulse_diagnostics,forex_audjpy_h4_major_impulse_005,forex_audjpy_h4,Forex Majors,AUDJPY.r,H4,major,bullish,soft_impulse_near_miss,full_impulse_12345,5,10,2026-01-02 00:00:00,2026-01-30 16:00:00,wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme,ambiguous_but_interesting,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\043_near_miss_forex_audjpy_h4_major_impulse_005.png,43
