source_phase,source_candidate_id,candidate_id,structure_type,review_category,group,symbol,timeframe,swing_degree,direction,timeframe_policy,degree_policy,phase25_allowed_use,final_phase23_decision,manual_visual_status,visual_quality_score,wave5_diagnostic,wave5_endpoint_status,proposed_endpoint_classification,future_more_extreme_found,post_wave5_extension_vs_wave5,partial123_diagnostic,partial123_status,live_state,wave3_too_weak,post_3_invalidates,post_3_confirms,context_review_status,trend_context_label,context_score,ema_usefulness,ewo_usefulness,htf_usefulness,phase25_rule_candidate,end_ltf_price_vs_ema_band,end_ltf_transition_state,end_ltf_ewo_5_35,end_ltf_ewo_5_35_slope,end_ltf_ewo_5_35_direction,htf_timeframe,htf_trend_state,htf_lookahead_safe,abc_contextual_policy,abc_parent_required,abc_parent_status,abc_role_hypothesis,abc_should_enter_phase25_context,context_must_not_rescue_bad_count,reviewed_chart_path,reviewed_context_chart_path,reviewed_chart_path_abc,guided_quality_score,guided_quality_bucket,score_reasons,score_penalties,ewo_wave_role_label,ewo_role_support,ewo_role_reasons,ewo_role_penalty,ema_context_label,ema_context_score_delta,htf_ltf_alignment_label,htf_context_score_delta,ready_for_phase251_search,phase251_reason,suggested_next_search_mode,chart_path
2.4.2_context_quality,hard_invalid_metals_xagusd_h1_intermediate_impulse_001,hard_invalid_metals_xagusd_h1_intermediate_impulse_001,invalid_or_negative,hard_invalid,Metals,XAGUSD.r,H1,intermediate,bearish,auxiliary_h1_h4,,experimental,,,4,,,,,,,,,,,,context_should_not_rescue_count,correction_against_htf,60.0,useful_trend_context,useful_for_wave_role,useful_transition_context,do_not_use_as_rule,below_band,no_transition,-6.545942857142862,-2.105400000000003,negative,H4,mixed_or_unclear,True,,,,,,True,,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\047_hard_invalid_metals_xagusd_h1_intermediate_impulse_001.png,,0,exclude,H1/H4 auxiliary; intermediate primary degree; visual quality 4; EMA context +4: useful_trend_context; HTF context +4: correction_against_htf; useful_transition_context; EWO supports wave role,invalid_or_negative structure; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_contextual_proxy,supports_wave_role,EWO available only as end-of-candidate context.; useful_for_wave_role; end_ewo_direction=negative; end_ewo_slope=-2.1054,0,ema_supports_context,4,correction_against_htf,4,no,Excluded by previous audit or guided score.,do_not_search,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\047_hard_invalid_metals_xagusd_h1_intermediate_impulse_001.png
2.4.2_context_quality,hard_invalid_index_aus200_h1_intermediate_impulse_001,hard_invalid_index_aus200_h1_intermediate_impulse_001,invalid_or_negative,hard_invalid,Index,AUS200,H1,intermediate,bullish,auxiliary_h1_h4,,experimental,,,4,,,,,,,,,,,,context_should_not_rescue_count,impulse_with_htf,60.0,partially_useful,useful_for_momentum_phase,partially_useful,do_not_use_as_rule,above_band,no_transition,-9.80999999999949,26.144285714284702,negative,H4,bullish_alignment,True,,,,,,True,,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\048_hard_invalid_index_aus200_h1_intermediate_impulse_001.png,,0,exclude,H1/H4 auxiliary; intermediate primary degree; visual quality 4; EMA context +2: partially_useful; HTF context +6: impulse_with_htf; ; EWO partially supports role,invalid_or_negative structure; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_contextual_proxy,partially_supports,EWO available only as end-of-candidate context.; useful_for_momentum_phase; end_ewo_direction=negative; end_ewo_slope=26.1443,0,ema_partial_or_neutral,2,impulse_with_htf,6,no,Excluded by previous audit or guided score.,do_not_search,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\048_hard_invalid_index_aus200_h1_intermediate_impulse_001.png
2.4.2_context_quality,hard_invalid_forex_audjpy_h1_minor_impulse_001,hard_invalid_forex_audjpy_h1_minor_impulse_001,invalid_or_negative,hard_invalid,Forex Majors,AUDJPY.r,H1,minor,bullish,auxiliary_h1_h4,,experimental,,,4,,,,,,,,,,,,context_should_not_rescue_count,impulse_with_htf,85.0,partially_useful,noisy,useful_regime_filter,do_not_use_as_rule,above_band,no_transition,0.5365142857142899,0.0786857142857115,positive,H4,bullish_alignment,True,,,,,,True,,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\049_hard_invalid_forex_audjpy_h1_minor_impulse_001.png,,0,exclude,H1/H4 auxiliary; visual quality 4; EMA context +2: partially_useful; HTF context +6: impulse_with_htf; useful_regime_filter,minor substructure only; invalid_or_negative structure; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_contextual_proxy,unclear,EWO available only as end-of-candidate context.; noisy; end_ewo_direction=positive; end_ewo_slope=0.0786857,4,ema_partial_or_neutral,2,impulse_with_htf,6,no,Excluded by previous audit or guided score.,do_not_search,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\049_hard_invalid_forex_audjpy_h1_minor_impulse_001.png
2.4.2_context_quality,hard_invalid_metals_xagusd_h1_minor_impulse_001,hard_invalid_metals_xagusd_h1_minor_impulse_001,ambiguous,hard_invalid,Metals,XAGUSD.r,H1,minor,bearish,auxiliary_h1_h4,,experimental,,,3,,,,,,,,,,,,context_misleading,correction_against_htf,35.0,partially_useful,useful_for_momentum_phase,useful_transition_context,do_not_use_as_rule,below_band,no_transition,-1.2168999999999812,-3.4762857142856944,negative,H4,bullish_alignment,True,,,,,,False,,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\050_hard_invalid_metals_xagusd_h1_minor_impulse_001.png,,34,experimental_only,H1/H4 auxiliary; EMA context +2: partially_useful; EWO partially supports role,minor substructure only; HTF context -6: conflict_suspicious; useful_transition_context; context_misleading; score capped because context is misleading/suspicious,ewo_contextual_proxy,partially_supports,EWO available only as end-of-candidate context.; useful_for_momentum_phase; end_ewo_direction=negative; end_ewo_slope=-3.47629,0,ema_partial_or_neutral,2,conflict_suspicious,-6,manual_review,Auxiliary timeframe/substructure only.,search_auxiliary_substructure,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\050_hard_invalid_metals_xagusd_h1_minor_impulse_001.png
2.4.2_context_quality,hard_invalid_index_aus200_h1_minor_impulse_001,hard_invalid_index_aus200_h1_minor_impulse_001,invalid_or_negative,hard_invalid,Index,AUS200,H1,minor,bullish,auxiliary_h1_h4,,experimental,,,4,,,,,,,,,,,,context_should_not_rescue_count,impulse_with_htf,60.0,partially_useful,useful_for_momentum_phase,partially_useful,do_not_use_as_rule,above_band,no_transition,-9.80999999999949,26.144285714284702,negative,H4,bullish_alignment,True,,,,,,True,,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\051_hard_invalid_index_aus200_h1_minor_impulse_001.png,,0,exclude,H1/H4 auxiliary; visual quality 4; EMA context +2: partially_useful; HTF context +6: impulse_with_htf; ; EWO partially supports role,minor substructure only; invalid_or_negative structure; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_contextual_proxy,partially_supports,EWO available only as end-of-candidate context.; useful_for_momentum_phase; end_ewo_direction=negative; end_ewo_slope=26.1443,0,ema_partial_or_neutral,2,impulse_with_htf,6,no,Excluded by previous audit or guided score.,do_not_search,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\051_hard_invalid_index_aus200_h1_minor_impulse_001.png
2.4.2_context_quality,hard_invalid_forex_audjpy_h1_major_impulse_001,hard_invalid_forex_audjpy_h1_major_impulse_001,invalid_or_negative,hard_invalid,Forex Majors,AUDJPY.r,H1,major,bullish,auxiliary_h1_h4,,experimental,,,4,,,,,,,,,,,,context_should_not_rescue_count,conflict_with_htf,60.0,partially_useful,useful_for_wave_role,misleading_if_hard_filter,do_not_use_as_rule,above_band,no_transition,0.3238857142857227,0.1486428571428746,positive,H4,bullish_alignment,True,,,,,,True,,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\052_hard_invalid_forex_audjpy_h1_major_impulse_001.png,,0,exclude,H1/H4 auxiliary; major as context/higher degree; visual quality 4; EMA context +2: partially_useful; EWO supports wave role,invalid_or_negative structure; HTF context -8: conflict_suspicious; htf_useful_only_if_soft; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_contextual_proxy,supports_wave_role,EWO available only as end-of-candidate context.; useful_for_wave_role; end_ewo_direction=positive; end_ewo_slope=0.148643,0,ema_partial_or_neutral,2,conflict_suspicious,-8,no,Excluded by previous audit or guided score.,do_not_search,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\052_hard_invalid_forex_audjpy_h1_major_impulse_001.png
2.4.2_context_quality,hard_invalid_metals_xagusd_h1_major_impulse_001,hard_invalid_metals_xagusd_h1_major_impulse_001,invalid_or_negative,hard_invalid,Metals,XAGUSD.r,H1,major,bearish,auxiliary_h1_h4,,experimental,,,4,,,,,,,,,,,,context_should_not_rescue_count,correction_against_htf,35.0,useful_trend_context,useful_for_wave_role,useful_transition_context,do_not_use_as_rule,below_band,no_transition,-1.83484285714286,0.1589000000000027,negative,H4,mixed_or_unclear,True,,,,,,True,,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\053_hard_invalid_metals_xagusd_h1_major_impulse_001.png,,0,exclude,H1/H4 auxiliary; major as context/higher degree; visual quality 4; EMA context +4: useful_trend_context; HTF context +4: correction_against_htf; useful_transition_context; EWO supports wave role,invalid_or_negative structure; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_contextual_proxy,supports_wave_role,EWO available only as end-of-candidate context.; useful_for_wave_role; end_ewo_direction=negative; end_ewo_slope=0.1589,0,ema_supports_context,4,correction_against_htf,4,no,Excluded by previous audit or guided score.,do_not_search,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\053_hard_invalid_metals_xagusd_h1_major_impulse_001.png
2.4.2_context_quality,hard_invalid_index_aus200_h1_major_impulse_001,hard_invalid_index_aus200_h1_major_impulse_001,invalid_or_negative,hard_invalid,Index,AUS200,H1,major,bullish,auxiliary_h1_h4,,experimental,,,4,,,,,,,,,,,,context_should_not_rescue_count,conflict_with_htf,45.0,partially_useful,useful_for_momentum_phase,misleading_if_hard_filter,do_not_use_as_rule,below_band,no_transition,29.318571428570067,15.969999999999343,positive,H4,mixed_or_unclear,True,,,,,,True,,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\054_hard_invalid_index_aus200_h1_major_impulse_001.png,,0,exclude,H1/H4 auxiliary; major as context/higher degree; visual quality 4; EMA context +2: partially_useful; EWO partially supports role,invalid_or_negative structure; HTF context -8: conflict_suspicious; htf_useful_only_if_soft; context must not rescue this count; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_contextual_proxy,partially_supports,EWO available only as end-of-candidate context.; useful_for_momentum_phase; end_ewo_direction=positive; end_ewo_slope=15.97,0,ema_partial_or_neutral,2,conflict_suspicious,-8,no,Excluded by previous audit or guided score.,do_not_search,C:\Users\ralr1\Desktop\CD\TFG\TFG-Raul_Rodriguez\artifacts\wavecount\phase2_4_2_context_quality_audit_2026-05-23\charts\misleading_context_examples\054_hard_invalid_index_aus200_h1_major_impulse_001.png
2.4.4_contextual_corrections,abc_forex_audjpy_h4_intermediate_abc_002,abc_forex_audjpy_h4_intermediate_abc_002,abc_correction,abc,,AUDJPY.r,H4,intermediate,bearish,primary_h4_d1,intermediate_primary_candidate,soft_context,keep_as_ambiguous_example,,4,,,,,,,,,,,,,correction_against_htf,35.0,,,,,,,,,,D1,bullish_alignment,yes,usable_contextual_correction,yes,htf_regime_context_only,standalone_countertrend_correction,yes,False,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\usable_contextual_correction_h4_025_abc_forex_audjpy_h4_intermediate_abc_002.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\usable_contextual_correction_h4_025_abc_forex_audjpy_h4_intermediate_abc_002.png,98,high_quality_context,H4/D1 primary base; intermediate primary degree; 2.3.4 ambiguous but useful; visual quality 4; HTF context +4: correction_against_htf; ; ABC has contextual parent/regime,ABC requires contextual parent,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,correction_against_htf,4,manual_review,ABC is usable only as contextual correction.,search_h4_correction_context,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\usable_contextual_correction_h4_025_abc_forex_audjpy_h4_intermediate_abc_002.png
2.4.4_contextual_corrections,abc_metals_xagusd_h4_intermediate_abc_003,abc_metals_xagusd_h4_intermediate_abc_003,invalid_or_negative,abc,,XAGUSD.r,H4,intermediate,bullish,primary_h4_d1,intermediate_primary_candidate,exclude,exclude_from_phase25_rules,,2,,,,,,,,,,,,,impulse_with_htf,85.0,,,,,,,,,,D1,bullish_alignment,yes,exclude_not_correction,yes,htf_regime_context_only,not_a_correction_impulsive_sequence,no,True,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_026_abc_metals_xagusd_h4_intermediate_abc_003.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_026_abc_metals_xagusd_h4_intermediate_abc_003.png,0,exclude,H4/D1 primary base; intermediate primary degree; HTF context +6: impulse_with_htf; ,2.3.4 excluded from Phase 2.5; low visual quality 2; invalid_or_negative structure; ABC excluded as not correction; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,impulse_with_htf,6,no,Excluded by previous audit or guided score.,do_not_search,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_026_abc_metals_xagusd_h4_intermediate_abc_003.png
2.4.4_contextual_corrections,abc_index_aus200_h4_intermediate_abc_006,abc_index_aus200_h4_intermediate_abc_006,abc_correction,abc,,AUS200,H4,intermediate,bearish,primary_h4_d1,intermediate_primary_candidate,manual_review_only,keep_as_ambiguous_example,,3,,,,,,,,,,,,,conflict_with_htf,0.0,,,,,,,,,,D1,bullish_alignment,yes,manual_contextual_review_only,yes,direct_parent_candidate,possible_wave4_correction,no,False,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\manual_contextual_review_only_h4_027_abc_index_aus200_h4_intermediate_abc_006.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\manual_contextual_review_only_h4_027_abc_index_aus200_h4_intermediate_abc_006.png,67,usable_but_provisional,H4/D1 primary base; intermediate primary degree; 2.3.4 ambiguous but useful,ABC requires contextual parent; HTF context -8: conflict_suspicious; ; ABC manual review only,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,conflict_suspicious,-8,manual_review,Useful as context but requires review or remains experimental.,search_auxiliary_substructure,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\manual_contextual_review_only_h4_027_abc_index_aus200_h4_intermediate_abc_006.png
2.4.4_contextual_corrections,abc_forex_audjpy_h4_intermediate_abc_005,abc_forex_audjpy_h4_intermediate_abc_005,invalid_or_negative,abc,,AUDJPY.r,H4,intermediate,bullish,primary_h4_d1,intermediate_primary_candidate,exclude,exclude_from_phase25_rules,,2,,,,,,,,,,,,,impulse_with_htf,85.0,,,,,,,,,,D1,bullish_alignment,yes,exclude_not_correction,yes,direct_parent_candidate,not_a_correction_impulsive_sequence,no,True,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_028_abc_forex_audjpy_h4_intermediate_abc_005.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_028_abc_forex_audjpy_h4_intermediate_abc_005.png,0,exclude,H4/D1 primary base; intermediate primary degree; HTF context +6: impulse_with_htf; ,2.3.4 excluded from Phase 2.5; low visual quality 2; invalid_or_negative structure; ABC excluded as not correction; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,impulse_with_htf,6,no,Excluded by previous audit or guided score.,do_not_search,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_028_abc_forex_audjpy_h4_intermediate_abc_005.png
2.4.4_contextual_corrections,abc_forex_audjpy_h4_minor_abc_002,abc_forex_audjpy_h4_minor_abc_002,abc_correction,abc,,AUDJPY.r,H4,minor,bearish,primary_h4_d1,minor_substructure_only,manual_review_only,keep_as_ambiguous_example,,3,,,,,,,,,,,,,correction_against_htf,35.0,,,,,,,,,,D1,bullish_alignment,yes,manual_contextual_review_only,yes,htf_regime_context_only,standalone_countertrend_correction,no,False,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\manual_contextual_review_only_h4_029_abc_forex_audjpy_h4_minor_abc_002.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\manual_contextual_review_only_h4_029_abc_forex_audjpy_h4_minor_abc_002.png,61,usable_but_provisional,H4/D1 primary base; 2.3.4 ambiguous but useful; HTF context +4: correction_against_htf; ,minor substructure only; ABC requires contextual parent; ABC manual review only,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,correction_against_htf,4,manual_review,Useful as context but requires review or remains experimental.,search_auxiliary_substructure,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\manual_contextual_review_only_h4_029_abc_forex_audjpy_h4_minor_abc_002.png
2.4.4_contextual_corrections,abc_metals_xagusd_h4_minor_abc_003,abc_metals_xagusd_h4_minor_abc_003,invalid_or_negative,abc,,XAGUSD.r,H4,minor,bullish,primary_h4_d1,minor_substructure_only,exclude,exclude_from_phase25_rules,,2,,,,,,,,,,,,,impulse_with_htf,85.0,,,,,,,,,,D1,bullish_alignment,yes,exclude_not_correction,yes,htf_regime_context_only,not_a_correction_impulsive_sequence,no,True,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_030_abc_metals_xagusd_h4_minor_abc_003.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_030_abc_metals_xagusd_h4_minor_abc_003.png,0,exclude,H4/D1 primary base; HTF context +6: impulse_with_htf; ,minor substructure only; 2.3.4 excluded from Phase 2.5; low visual quality 2; invalid_or_negative structure; ABC excluded as not correction; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,impulse_with_htf,6,no,Excluded by previous audit or guided score.,do_not_search,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_030_abc_metals_xagusd_h4_minor_abc_003.png
2.4.4_contextual_corrections,abc_index_aus200_h4_minor_abc_005,abc_index_aus200_h4_minor_abc_005,invalid_or_negative,abc,,AUS200,H4,minor,bullish,primary_h4_d1,minor_substructure_only,exclude,exclude_from_phase25_rules,,2,,,,,,,,,,,,,impulse_with_htf,85.0,,,,,,,,,,D1,mixed_or_unclear,yes,exclude_not_correction,yes,htf_regime_context_only,not_a_correction_impulsive_sequence,no,True,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_031_abc_index_aus200_h4_minor_abc_005.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_031_abc_index_aus200_h4_minor_abc_005.png,0,exclude,H4/D1 primary base; HTF context +6: impulse_with_htf; ,minor substructure only; 2.3.4 excluded from Phase 2.5; low visual quality 2; invalid_or_negative structure; ABC excluded as not correction; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,impulse_with_htf,6,no,Excluded by previous audit or guided score.,do_not_search,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_031_abc_index_aus200_h4_minor_abc_005.png
2.4.4_contextual_corrections,abc_forex_audjpy_h4_minor_abc_005,abc_forex_audjpy_h4_minor_abc_005,invalid_or_negative,abc,,AUDJPY.r,H4,minor,bullish,primary_h4_d1,minor_substructure_only,exclude,exclude_from_phase25_rules,,2,,,,,,,,,,,,,impulse_with_htf,85.0,,,,,,,,,,D1,bullish_alignment,yes,exclude_not_correction,yes,direct_parent_candidate,not_a_correction_impulsive_sequence,no,True,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_032_abc_forex_audjpy_h4_minor_abc_005.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_032_abc_forex_audjpy_h4_minor_abc_005.png,0,exclude,H4/D1 primary base; HTF context +6: impulse_with_htf; ,minor substructure only; 2.3.4 excluded from Phase 2.5; low visual quality 2; invalid_or_negative structure; ABC excluded as not correction; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,impulse_with_htf,6,no,Excluded by previous audit or guided score.,do_not_search,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_032_abc_forex_audjpy_h4_minor_abc_005.png
2.4.4_contextual_corrections,abc_forex_audjpy_h4_major_abc_003,abc_forex_audjpy_h4_major_abc_003,abc_correction,abc,,AUDJPY.r,H4,major,bullish,primary_h4_d1,major_context,manual_review_only,keep_as_ambiguous_example,,3,,,,,,,,,,,,,impulse_with_htf,65.0,,,,,,,,,,D1,bullish_alignment,yes,manual_contextual_review_only,yes,direct_parent_candidate,possible_wave4_correction,no,False,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\manual_contextual_review_only_h4_033_abc_forex_audjpy_h4_major_abc_003.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\manual_contextual_review_only_h4_033_abc_forex_audjpy_h4_major_abc_003.png,76,high_quality_context,H4/D1 primary base; major as context/higher degree; 2.3.4 ambiguous but useful; HTF context +6: impulse_with_htf; ,ABC requires contextual parent; ABC manual review only,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,impulse_with_htf,6,manual_review,Major can guide higher-degree context but should not dominate automatically.,search_higher_degree_major_context,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\manual_contextual_review_only_h4_033_abc_forex_audjpy_h4_major_abc_003.png
2.4.4_contextual_corrections,abc_metals_xagusd_h4_major_abc_003,abc_metals_xagusd_h4_major_abc_003,invalid_or_negative,abc,,XAGUSD.r,H4,major,bullish,primary_h4_d1,major_context,exclude,exclude_from_phase25_rules,,3,,,,,,,,,,,,,impulse_with_htf,60.0,,,,,,,,,,D1,bullish_alignment,yes,exclude_not_correction,yes,distant_parent_candidate,not_a_correction_impulsive_sequence,no,True,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_034_abc_metals_xagusd_h4_major_abc_003.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_034_abc_metals_xagusd_h4_major_abc_003.png,0,exclude,H4/D1 primary base; major as context/higher degree; HTF context +6: impulse_with_htf; ,2.3.4 excluded from Phase 2.5; invalid_or_negative structure; ABC excluded as not correction; context_must_not_rescue_bad_count; score capped because context must not rescue the count,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,impulse_with_htf,6,no,Excluded by previous audit or guided score.,do_not_search,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\exclude_not_correction_h4_034_abc_metals_xagusd_h4_major_abc_003.png
2.4.4_contextual_corrections,abc_index_aus200_h4_major_abc_006,abc_index_aus200_h4_major_abc_006,abc_correction,abc,,AUS200,H4,major,bearish,primary_h4_d1,major_context,manual_review_only,keep_as_ambiguous_example,,3,,,,,,,,,,,,,conflict_with_htf,0.0,,,,,,,,,,D1,bullish_alignment,yes,manual_contextual_review_only,yes,direct_parent_candidate,possible_wave4_correction,no,False,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\manual_contextual_review_only_h4_035_abc_index_aus200_h4_major_abc_006.png,,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\manual_contextual_review_only_h4_035_abc_index_aus200_h4_major_abc_006.png,62,usable_but_provisional,H4/D1 primary base; major as context/higher degree; 2.3.4 ambiguous but useful,ABC requires contextual parent; HTF context -8: conflict_suspicious; ; ABC manual review only,ewo_role_context_unavailable,not_available,No leg-level EWO information available in current artifacts.,0,ema_unclear,0,conflict_suspicious,-8,manual_review,Major can guide higher-degree context but should not dominate automatically.,search_higher_degree_major_context,artifacts\wavecount\phase2_4_4_contextual_corrections_2026-05-24\charts\reviewed\manual_contextual_review_only_h4_035_abc_index_aus200_h4_major_abc_006.png
