candidate_id,source_scope,resolved_market_group,symbol,timeframe,swing_degree,review_category,phase257_policy_bucket,phase257_score,prominence_vs_window,duration_vs_window,relative_structure_size,scale_fit_label,prominence_policy_label,chart_path,example_id,metrics_available,metrics_unavailable_reason,visual_window_prominence,last_n_bars_prominence_120,last_n_bars_prominence_240,last_n_bars_prominence_480,last_n_bars_prominence_960,last_n_bars_prominence_primary,major_context_prominence,major_context_status,robust_window_prominence_p05_p95,robust_window_prominence_p10_p90,atr_normalized_count_size,robust_improvement_ratio_p05_p95,last_n_improvement_ratio,atr_14_at_end,count_window_range_recomputed,visible_window_range_recomputed,robust_window_range_p05_p95,robust_window_range_p10_p90,count_bars_recomputed,visible_window_bars_recomputed,last_n_primary,offline_metric_note,group_percentile_prominence,symbol_percentile_prominence,group_percentile_robust_prominence,symbol_percentile_robust_prominence
partial_123_exp252_forex_audjpy_h4_minor_partial123_004,h4_d1,Forex Majors,AUDJPY.r,H4,minor,partial_123,exclude_from_guided_search,0.0,0.089738,0.038889,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\020_partial_123_exp252_forex_audjpy_h4_minor_partial123_004.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,
partial_123_exp252_forex_audjpy_h4_major_partial123_002,h4_d1,Forex Majors,AUDJPY.r,H4,major,partial_123,exclude_from_guided_search,0.0,0.205604,0.113333,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\021_partial_123_exp252_forex_audjpy_h4_major_partial123_002.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,
partial_123_exp252_metals_xagusd_h4_major_partial123_002,h4_d1,Metals,XAGUSD.r,H4,major,partial_123,exclude_from_guided_search,0.0,0.053223,0.07,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\022_partial_123_exp252_metals_xagusd_h4_major_partial123_002.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,
partial_123_exp252_index_aus200_h4_major_partial123_001,h4_d1,Index,AUS200,H4,major,partial_123,exclude_from_guided_search,0.0,0.281982,0.053333,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\023_partial_123_exp252_index_aus200_h4_major_partial123_001.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,
partial_123_exp252_forex_audjpy_h4_major_partial123_005,h4_d1,Forex Majors,AUDJPY.r,H4,major,partial_123,exclude_from_guided_search,0.0,0.071125,0.088889,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\024_partial_123_exp252_forex_audjpy_h4_major_partial123_005.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,
abc_exp252_forex_audjpy_h4_intermediate_abc_002,h4_d1,Forex Majors,AUDJPY.r,H4,intermediate,abc,exclude_from_guided_search,0.0,0.147978,0.067778,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\025_abc_exp252_forex_audjpy_h4_intermediate_abc_002.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,
abc_exp252_metals_xagusd_h4_intermediate_abc_002,h4_d1,Metals,XAGUSD.r,H4,intermediate,abc,exclude_from_guided_search,0.0,0.044849,0.054444,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\026_abc_exp252_metals_xagusd_h4_intermediate_abc_002.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,
abc_exp252_index_aus200_h4_intermediate_abc_001,h4_d1,Index,AUS200,H4,intermediate,abc,exclude_from_guided_search,0.0,0.281982,0.053333,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\027_abc_exp252_index_aus200_h4_intermediate_abc_001.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,
abc_exp252_forex_audjpy_h4_intermediate_abc_004,h4_d1,Forex Majors,AUDJPY.r,H4,intermediate,abc,exclude_from_guided_search,0.0,0.147364,0.084444,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\028_abc_exp252_forex_audjpy_h4_intermediate_abc_004.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,
abc_exp252_forex_audjpy_h4_minor_abc_004,h4_d1,Forex Majors,AUDJPY.r,H4,minor,abc,exclude_from_guided_search,0.0,0.089738,0.038889,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\029_abc_exp252_forex_audjpy_h4_minor_abc_004.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,
abc_exp252_metals_xagusd_h4_minor_abc_004,h4_d1,Metals,XAGUSD.r,H4,minor,abc,exclude_from_guided_search,0.0,0.031561,0.02,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\030_abc_exp252_metals_xagusd_h4_minor_abc_004.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,
abc_exp252_index_aus200_h4_minor_abc_001,h4_d1,Index,AUS200,H4,minor,abc,exclude_from_guided_search,0.0,0.281982,0.053333,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\031_abc_exp252_index_aus200_h4_minor_abc_001.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,
abc_exp252_forex_audjpy_h4_minor_abc_006,h4_d1,Forex Majors,AUDJPY.r,H4,minor,abc,exclude_from_guided_search,0.0,0.134939,0.071111,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\032_abc_exp252_forex_audjpy_h4_minor_abc_006.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,
abc_exp252_forex_audjpy_h4_major_abc_002,h4_d1,Forex Majors,AUDJPY.r,H4,major,abc,exclude_from_guided_search,0.0,0.205604,0.113333,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\033_abc_exp252_forex_audjpy_h4_major_abc_002.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,
abc_exp252_metals_xagusd_h4_major_abc_002,h4_d1,Metals,XAGUSD.r,H4,major,abc,exclude_from_guided_search,0.0,0.053223,0.07,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\034_abc_exp252_metals_xagusd_h4_major_abc_002.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,
abc_exp252_index_aus200_h4_major_abc_001,h4_d1,Index,AUS200,H4,major,abc,exclude_from_guided_search,0.0,0.281982,0.053333,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\035_abc_exp252_index_aus200_h4_major_abc_001.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,
abc_exp252_forex_audjpy_h4_major_abc_005,h4_d1,Forex Majors,AUDJPY.r,H4,major,abc,exclude_from_guided_search,0.0,0.071125,0.088889,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\036_abc_exp252_forex_audjpy_h4_major_abc_005.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,
near_miss_exp252_forex_audjpy_h4_intermediate_impulse_004,h4_d1,Forex Majors,AUDJPY.r,H4,intermediate,near_miss,exclude_from_guided_search,0.0,0.147364,0.094444,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\037_near_miss_exp252_forex_audjpy_h4_intermediate_impulse_004.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,
near_miss_exp252_metals_xagusd_h4_intermediate_impulse_004,h4_d1,Metals,XAGUSD.r,H4,intermediate,near_miss,exclude_from_guided_search,0.0,0.039935,0.048889,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\038_near_miss_exp252_metals_xagusd_h4_intermediate_impulse_004.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,
near_miss_exp252_index_aus200_h4_intermediate_impulse_001,h4_d1,Index,AUS200,H4,intermediate,near_miss,exclude_from_guided_search,0.0,0.281982,0.081111,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\039_near_miss_exp252_index_aus200_h4_intermediate_impulse_001.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,
near_miss_exp252_forex_audjpy_h4_minor_impulse_006,h4_d1,Forex Majors,AUDJPY.r,H4,minor,near_miss,exclude_from_guided_search,0.0,0.134939,0.081111,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\040_near_miss_exp252_forex_audjpy_h4_minor_impulse_006.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,
near_miss_exp252_metals_xagusd_h4_minor_impulse_006,h4_d1,Metals,XAGUSD.r,H4,minor,near_miss,exclude_from_guided_search,0.0,0.032376,0.035556,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\041_near_miss_exp252_metals_xagusd_h4_minor_impulse_006.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,
near_miss_exp252_index_aus200_h4_minor_impulse_001,h4_d1,Index,AUS200,H4,minor,near_miss,exclude_from_guided_search,0.0,0.281982,0.081111,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\042_near_miss_exp252_index_aus200_h4_minor_impulse_001.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,
near_miss_exp252_forex_audjpy_h4_major_impulse_002,h4_d1,Forex Majors,AUDJPY.r,H4,major,near_miss,exclude_from_guided_search,0.0,0.205604,0.173333,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\043_near_miss_exp252_forex_audjpy_h4_major_impulse_002.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,
near_miss_exp252_metals_xagusd_h4_major_impulse_006,h4_d1,Metals,XAGUSD.r,H4,major,near_miss,exclude_from_guided_search,0.0,0.164607,0.224444,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\044_near_miss_exp252_metals_xagusd_h4_major_impulse_006.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,
near_miss_exp252_index_aus200_h4_major_impulse_001,h4_d1,Index,AUS200,H4,major,near_miss,exclude_from_guided_search,0.0,0.281982,0.081111,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\045_near_miss_exp252_index_aus200_h4_major_impulse_001.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,
hard_invalid_exp252_forex_audjpy_h4_intermediate_impulse_001,h4_d1,Forex Majors,AUDJPY.r,H4,intermediate,hard_invalid,exclude_from_guided_search,0.0,0.147978,0.094444,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\046_hard_invalid_exp252_forex_audjpy_h4_intermediate_impulse_001.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,
hard_invalid_exp252_metals_xagusd_h4_intermediate_impulse_001,h4_d1,Metals,XAGUSD.r,H4,intermediate,hard_invalid,exclude_from_guided_search,0.0,0.046715,0.075556,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\047_hard_invalid_exp252_metals_xagusd_h4_intermediate_impulse_001.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,
hard_invalid_exp252_index_aus200_h4_intermediate_impulse_002,h4_d1,Index,AUS200,H4,intermediate,hard_invalid,exclude_from_guided_search,0.0,0.398761,0.082222,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\048_hard_invalid_exp252_index_aus200_h4_intermediate_impulse_002.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,
hard_invalid_exp252_forex_audjpy_h4_minor_impulse_001,h4_d1,Forex Majors,AUDJPY.r,H4,minor,hard_invalid,exclude_from_guided_search,0.0,0.091936,0.056667,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\049_hard_invalid_exp252_forex_audjpy_h4_minor_impulse_001.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,
hard_invalid_exp252_metals_xagusd_h4_minor_impulse_001,h4_d1,Metals,XAGUSD.r,H4,minor,hard_invalid,exclude_from_guided_search,0.0,0.025501,0.061111,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\050_hard_invalid_exp252_metals_xagusd_h4_minor_impulse_001.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,
hard_invalid_exp252_index_aus200_h4_minor_impulse_002,h4_d1,Index,AUS200,H4,minor,hard_invalid,exclude_from_guided_search,0.0,0.398761,0.082222,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\051_hard_invalid_exp252_index_aus200_h4_minor_impulse_002.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,
hard_invalid_exp252_forex_audjpy_h4_major_impulse_001,h4_d1,Forex Majors,AUDJPY.r,H4,major,hard_invalid,exclude_from_guided_search,0.0,0.205604,0.158889,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\052_hard_invalid_exp252_forex_audjpy_h4_major_impulse_001.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,
hard_invalid_exp252_metals_xagusd_h4_major_impulse_001,h4_d1,Metals,XAGUSD.r,H4,major,hard_invalid,exclude_from_guided_search,0.0,0.053223,0.098889,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\053_hard_invalid_exp252_metals_xagusd_h4_major_impulse_001.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,
hard_invalid_exp252_index_aus200_h4_major_impulse_002,h4_d1,Index,AUS200,H4,major,hard_invalid,exclude_from_guided_search,0.0,0.398761,0.082222,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\054_hard_invalid_exp252_index_aus200_h4_major_impulse_002.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,
impulse_aux252b_forex_audjpy_h1_minor_impulse_007,h1_h4,Forex Majors,AUDJPY.r,H1,minor,impulse,exclude_from_guided_search,27.0,0.127601,0.035455,small,better_as_lower_tf_substructure,better_as_lower_tf_substructure,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_near_misses\001_impulse_aux252b_forex_audjpy_h1_minor_impulse_007.png,aux252b_forex_audjpy_h1,True,,0.12760118911502383,,0.7435043304463665,0.7435043304463665,0.7435043304463665,0.7435043304463665,,not_available,0.1670908818685431,0.20190324564894882,7.260223048327132,1.309477466686631,5.826782145236497,0.15371428571428578,1.1159999999999997,8.74600000000001,6.679000000000002,5.5274,39,1100,480,offline_diagnostic_not_live_rule,0.75,0.75,0.75,0.75
impulse_aux252b_metals_xagusd_h1_minor_impulse_005,h1_h4,Metals,XAGUSD.r,H1,minor,impulse,auxiliary_low_prominence_substructure,35.0,0.180173,0.042727,small,better_as_lower_tf_substructure,better_as_lower_tf_substructure,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_near_misses\002_impulse_aux252b_metals_xagusd_h1_minor_impulse_005.png,aux252b_metals_xagusd_h1,True,,0.18017266836903084,,0.5227032202791916,0.5227032202791916,0.5227032202791916,0.5227032202791916,,not_available,0.2846564883401168,0.4366900477445534,7.689472569370908,1.5799093775815183,2.9011238220027216,1.3488571428571408,10.372,57.56700000000001,36.436899999999994,23.751400000000032,47,1100,480,offline_diagnostic_not_live_rule,0.6,0.6,0.6,0.6
impulse_aux252b_index_aus200_h1_minor_impulse_014,h1_h4,Index,AUS200,H1,minor,impulse,auxiliary_low_prominence_substructure,25.0,0.234923,0.070909,medium_small,better_as_lower_tf_substructure,better_as_lower_tf_substructure,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_near_misses\003_impulse_aux252b_index_aus200_h1_minor_impulse_014.png,aux252b_index_aus200_h1,True,,0.2349226804123702,,0.7474374743747418,0.7474374743747418,0.7474374743747418,0.7474374743747418,,not_available,0.32640126048539336,0.4541038734587095,11.97653683716558,1.3893986732675057,3.181631816318168,15.221428571428598,182.29999999999927,776.0,558.5149999999994,401.4500000000007,78,1100,480,offline_diagnostic_not_live_rule,0.4,0.4,0.4,0.4
impulse_aux252b_forex_audjpy_h1_minor_impulse_016,h1_h4,Forex Majors,AUDJPY.r,H1,minor,impulse,auxiliary_low_prominence_substructure,35.0,0.241024,0.039091,small,better_as_lower_tf_substructure,better_as_lower_tf_substructure,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_near_misses\004_impulse_aux252b_forex_audjpy_h1_minor_impulse_016.png,aux252b_forex_audjpy_h1,True,,0.2410244683283789,,0.7078576225654795,0.7078576225654795,0.7078576225654795,0.7078576225654795,,not_available,0.31561611019613767,0.38137279733690416,10.930370370370321,1.3094774666866307,2.9368703828072475,0.1928571428571441,2.108000000000004,8.74600000000001,6.679000000000002,5.5274,43,1100,480,offline_diagnostic_not_live_rule,1.0,1.0,1.0,1.0
impulse_aux252b_forex_audjpy_h1_intermediate_impulse_016,h1_h4,Forex Majors,AUDJPY.r,H1,intermediate,impulse,auxiliary_substructure,69.0,0.259433,0.068182,medium_small,ambiguous_scale,ambiguous_scale,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_matches\005_impulse_aux252b_forex_audjpy_h1_intermediate_impulse_016.png,aux252b_forex_audjpy_h1,True,,0.25943288360393196,,0.5993132593766483,0.5993132593766483,0.5993132593766483,0.5993132593766483,,not_available,0.33972151519688437,0.41050041610883803,6.641438427765014,1.3094774666866307,2.310089804543055,0.3416428571428552,2.2689999999999912,8.74600000000001,6.679000000000002,5.5274,75,1100,480,offline_diagnostic_not_live_rule,0.875,0.875,0.875,0.875
impulse_aux252b_metals_xagusd_h1_intermediate_impulse_036,h1_h4,Metals,XAGUSD.r,H1,intermediate,impulse,auxiliary_low_prominence_substructure,45.0,0.093439,0.031818,small,better_as_lower_tf_substructure,better_as_lower_tf_substructure,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_matches\006_impulse_aux252b_metals_xagusd_h1_intermediate_impulse_036.png,aux252b_metals_xagusd_h1,True,,0.09343894939809248,,0.19109026963657644,0.09343894939809248,0.09343894939809248,0.09343894939809248,,not_available,0.14762507238541125,0.22647086066505484,4.711925916656239,1.579909377581518,1.0,1.1415714285714265,5.378999999999991,57.56700000000001,36.436899999999994,23.751400000000032,35,1100,480,offline_diagnostic_not_live_rule,0.2,0.2,0.2,0.2
impulse_aux252b_index_aus200_h1_intermediate_impulse_007,h1_h4,Index,AUS200,H1,intermediate,impulse,auxiliary_low_prominence_substructure,52.0,0.175129,0.049091,small,better_as_lower_tf_substructure,better_as_lower_tf_substructure,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_matches\007_impulse_aux252b_index_aus200_h1_intermediate_impulse_007.png,aux252b_index_aus200_h1,True,,0.175128865979381,,0.5618023976849932,0.5618023976849932,0.5618023976849932,0.5618023976849932,,not_available,0.2433238140425947,0.33852285465188536,8.699588477366204,1.3893986732675054,3.207937164117409,15.621428571428623,135.89999999999964,776.0,558.5149999999994,401.4500000000007,54,1100,480,offline_diagnostic_not_live_rule,0.2,0.2,0.2,0.2
impulse_aux252b_forex_audjpy_h1_intermediate_impulse_022,h1_h4,Forex Majors,AUDJPY.r,H1,intermediate,impulse,auxiliary_low_prominence_substructure,49.0,0.38086,0.05,small,better_as_lower_tf_substructure,better_as_lower_tf_substructure,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_matches\008_impulse_aux252b_forex_audjpy_h1_intermediate_impulse_022.png,aux252b_forex_audjpy_h1,True,,0.38085982163274634,,0.8092808551992233,0.6696823482106957,0.6696823482106957,0.6696823482106957,,not_available,0.4987273543943707,0.6026341498715495,18.520254169976184,1.3094774666866307,1.7583433856051474,0.1798571428571429,3.331000000000003,8.74600000000001,6.679000000000002,5.5274,55,1100,480,offline_diagnostic_not_live_rule,1.0,1.0,1.0,1.0
impulse_aux252b_forex_audjpy_h1_major_impulse_006,h1_h4,Forex Majors,AUDJPY.r,H1,major,impulse,auxiliary_substructure,55.0,0.287103,0.091818,medium_small,ambiguous_scale,ambiguous_scale,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_near_misses\009_impulse_aux252b_forex_audjpy_h1_major_impulse_006.png,aux252b_forex_audjpy_h1,True,,0.28710267550880325,,0.6632329635499193,0.6632329635499193,0.6632329635499193,0.6632329635499193,,not_available,0.37595448420422145,0.4542823027101342,7.349780472506824,1.3094774666866307,2.3100898045430545,0.3416428571428552,2.5109999999999957,8.74600000000001,6.679000000000002,5.5274,101,1100,480,offline_diagnostic_not_live_rule,0.625,0.625,0.625,0.625
impulse_aux252b_metals_xagusd_h1_major_impulse_025,h1_h4,Metals,XAGUSD.r,H1,major,impulse,auxiliary_substructure,56.0,0.3354,0.13,balanced,acceptable_for_timeframe,acceptable_for_timeframe,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_near_misses\010_impulse_aux252b_metals_xagusd_h1_major_impulse_025.png,aux252b_metals_xagusd_h1,True,,0.3354004898639844,,1.0,0.3354004898639844,0.3354004898639844,0.3354004898639844,,not_available,0.5299023791815438,0.8129205015283295,25.187476705180757,1.5799093775815178,1.0,0.7665714285714286,19.307999999999993,57.56700000000001,36.436899999999994,23.751400000000032,143,1100,480,offline_diagnostic_not_live_rule,0.8,0.8,0.8,0.8
impulse_aux252b_index_aus200_h1_major_impulse_028,h1_h4,Index,AUS200,H1,major,impulse,auxiliary_substructure,45.0,0.618943,0.09,medium_small,ambiguous_scale,ambiguous_scale,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_near_misses\011_impulse_aux252b_index_aus200_h1_major_impulse_028.png,aux252b_index_aus200_h1,True,,0.6189432989690712,,1.0,0.8748633879781408,0.8704240666908298,0.8748633879781408,,not_available,0.8599589984154405,1.1964130028646118,13.776275353411155,1.3893986732675057,1.4134790528233152,34.86428571428574,480.2999999999993,776.0,558.5149999999994,401.4500000000007,99,1100,480,offline_diagnostic_not_live_rule,1.0,1.0,1.0,1.0
impulse_aux252b_forex_audjpy_h1_major_impulse_017,h1_h4,Forex Majors,AUDJPY.r,H1,major,impulse,experimental_only,38.0,0.321518,0.081818,medium_small,ambiguous_scale,ambiguous_scale,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_near_misses\012_impulse_aux252b_forex_audjpy_h1_major_impulse_017.png,aux252b_forex_audjpy_h1,True,,0.32151840841527657,,0.7164331210191092,0.505028735632185,0.505028735632185,0.505028735632185,,not_available,0.42102111094475386,0.508738285631583,8.904772675865214,1.3094774666866307,1.570761494252872,0.3157857142857147,2.812000000000012,8.74600000000001,6.679000000000002,5.5274,90,1100,480,offline_diagnostic_not_live_rule,0.75,0.75,0.75,0.75
partial_123_aux252b_forex_audjpy_h1_intermediate_partial123_002,h1_h4,Forex Majors,AUDJPY.r,H1,intermediate,partial_123,exclude_from_guided_search,0.0,0.087697,0.028182,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\013_partial_123_aux252b_forex_audjpy_h1_intermediate_partial123_002.png,aux252b_forex_audjpy_h1,True,,0.08769723302080895,,0.8579418344518918,0.8579418344518918,0.8579418344518918,0.8579418344518918,,not_available,0.11483755053151605,0.13876325216195606,6.488217522658515,1.3094774666866307,9.782997762863486,0.11821428571428681,0.7669999999999959,8.74600000000001,6.679000000000002,5.5274,31,1100,480,offline_diagnostic_not_live_rule,0.1875,0.1875,0.1875,0.1875
