case_id,symbol,market_group,timeframe,segment_order,segment_label,start_label,end_label,start_time,end_time,start_price,end_price,segment_kind
weavecount_screener_h1_h4_v1|CADCHF.r|H4|W3?|2026-06-08 08:00:00,CADCHF.r,Forex Majors,H4,2,W3? actual,W2,W3?,2026-06-05 00:00:00,2026-06-08 08:00:00,0.56634,0.57209,current
weavecount_screener_h1_h4_v1|CADJPY.r|H1|W2?|2026-06-08 14:00:00,CADJPY.r,Forex Majors,H1,0,W1 previa,origen,W1,2026-06-05 15:00:00,2026-06-08 11:00:00,115.348,114.58,previous
weavecount_screener_h1_h4_v1|CADJPY.r|H1|W2?|2026-06-08 14:00:00,CADJPY.r,Forex Majors,H1,1,W2? actual,W1,W2?,2026-06-08 11:00:00,2026-06-08 14:00:00,114.58,114.77,current
weavecount_screener_h1_h4_v1|CADJPY.r|H4|W2?|2026-06-08 08:00:00,CADJPY.r,Forex Majors,H4,0,W1 previa,origen,W1,2026-06-02 16:00:00,2026-06-05 00:00:00,115.671,114.64,previous
weavecount_screener_h1_h4_v1|CADJPY.r|H4|W2?|2026-06-08 08:00:00,CADJPY.r,Forex Majors,H4,1,W2? actual,W1,W2?,2026-06-05 00:00:00,2026-06-08 08:00:00,114.64,114.705,current
weavecount_screener_h1_h4_v1|CHFJPY.r|H1|W5|2026-06-08 14:00:00,CHFJPY.r,Forex Majors,H1,0,W1 previa,origen,W1,2026-06-02 09:00:00,2026-06-04 00:00:00,203.592,201.754,previous
weavecount_screener_h1_h4_v1|CHFJPY.r|H1|W5|2026-06-08 14:00:00,CHFJPY.r,Forex Majors,H1,1,W2 previa,W1,W2,2026-06-04 00:00:00,2026-06-04 14:00:00,201.754,203.079,previous
weavecount_screener_h1_h4_v1|CHFJPY.r|H1|W5|2026-06-08 14:00:00,CHFJPY.r,Forex Majors,H1,2,W3 previa,W2,W3,2026-06-04 14:00:00,2026-06-05 23:00:00,203.079,200.814,previous
weavecount_screener_h1_h4_v1|CHFJPY.r|H1|W5|2026-06-08 14:00:00,CHFJPY.r,Forex Majors,H1,3,W4 previa,W3,W4,2026-06-05 23:00:00,2026-06-08 04:00:00,200.814,201.493,previous
weavecount_screener_h1_h4_v1|CHFJPY.r|H1|W5|2026-06-08 14:00:00,CHFJPY.r,Forex Majors,H1,4,W5 actual,W4,W5,2026-06-08 04:00:00,2026-06-08 11:00:00,201.493,200.329,current
weavecount_screener_h1_h4_v1|CHFJPY.r|H4|W1?|2026-06-08 08:00:00,CHFJPY.r,Forex Majors,H4,0,W1? actual,origen,W1?,2026-05-29 16:00:00,2026-06-04 00:00:00,204.201,201.754,current
weavecount_screener_h1_h4_v1|EURAUD.r|H1|W4?|2026-06-08 14:00:00,EURAUD.r,Forex Majors,H1,0,W1 previa,origen,W1,2026-06-03 00:00:00,2026-06-04 13:00:00,1.6177899999999998,1.63042,previous
weavecount_screener_h1_h4_v1|EURAUD.r|H1|W4?|2026-06-08 14:00:00,EURAUD.r,Forex Majors,H1,1,W2 previa,W1,W2,2026-06-04 13:00:00,2026-06-05 00:00:00,1.63042,1.62465,previous
weavecount_screener_h1_h4_v1|EURAUD.r|H1|W4?|2026-06-08 14:00:00,EURAUD.r,Forex Majors,H1,2,W3 previa,W2,W3,2026-06-05 00:00:00,2026-06-08 00:00:00,1.62465,1.63773,previous
weavecount_screener_h1_h4_v1|EURAUD.r|H1|W4?|2026-06-08 14:00:00,EURAUD.r,Forex Majors,H1,3,W4? actual,W3,W4?,2026-06-08 00:00:00,2026-06-08 14:00:00,1.63773,1.6318,current
weavecount_screener_h1_h4_v1|EURAUD.r|H4|W1?|2026-06-08 08:00:00,EURAUD.r,Forex Majors,H4,0,W1? actual,origen,W1?,2026-06-03 00:00:00,2026-06-04 12:00:00,1.6177899999999998,1.63042,current
weavecount_screener_h1_h4_v1|EURCAD.r|H1|W3?|2026-06-08 14:00:00,EURCAD.r,Forex Majors,H1,0,W1 previa,origen,W1,2026-06-04 15:00:00,2026-06-08 00:00:00,1.61772,1.5977,previous
weavecount_screener_h1_h4_v1|EURCAD.r|H1|W3?|2026-06-08 14:00:00,EURCAD.r,Forex Majors,H1,1,W2 previa,W1,W2,2026-06-08 00:00:00,2026-06-08 08:00:00,1.5977,1.60829,previous
weavecount_screener_h1_h4_v1|EURCAD.r|H1|W3?|2026-06-08 14:00:00,EURCAD.r,Forex Majors,H1,2,W3? actual,W2,W3?,2026-06-08 08:00:00,2026-06-08 14:00:00,1.60829,1.60791,current
weavecount_screener_h1_h4_v1|EURCAD.r|H4|W5|2026-06-08 08:00:00,EURCAD.r,Forex Majors,H4,0,W1 previa,origen,W1,2026-05-18 00:00:00,2026-05-19 00:00:00,1.59181,1.60215,previous
weavecount_screener_h1_h4_v1|EURCAD.r|H4|W5|2026-06-08 08:00:00,EURCAD.r,Forex Majors,H4,1,W2 previa,W1,W2,2026-05-19 00:00:00,2026-05-20 00:00:00,1.60215,1.5937,previous
weavecount_screener_h1_h4_v1|EURCAD.r|H4|W5|2026-06-08 08:00:00,EURCAD.r,Forex Majors,H4,2,W3 previa,W2,W3,2026-05-20 00:00:00,2026-05-27 12:00:00,1.5937,1.61224,previous
weavecount_screener_h1_h4_v1|EURCAD.r|H4|W5|2026-06-08 08:00:00,EURCAD.r,Forex Majors,H4,3,W4 previa,W3,W4,2026-05-27 12:00:00,2026-06-01 00:00:00,1.61224,1.60405,previous
