case_id,symbol,market_group,timeframe,point_order,point_label,point_time,point_price,point_kind,pivot_type,structural_pivot_id
weavecount_screener_h1_h4_v1|CADCHF.r|H4|W3?|2026-06-08 08:00:00,CADCHF.r,Forex Majors,H4,3,W3?,2026-06-08 08:00:00,0.57209,latest,,
weavecount_screener_h1_h4_v1|CADJPY.r|H1|W2?|2026-06-08 14:00:00,CADJPY.r,Forex Majors,H1,0,origen,2026-06-05 15:00:00,115.348,pivot,high,42
weavecount_screener_h1_h4_v1|CADJPY.r|H1|W2?|2026-06-08 14:00:00,CADJPY.r,Forex Majors,H1,1,W1,2026-06-08 11:00:00,114.58,pivot,low,43
weavecount_screener_h1_h4_v1|CADJPY.r|H1|W2?|2026-06-08 14:00:00,CADJPY.r,Forex Majors,H1,2,W2?,2026-06-08 14:00:00,114.77,latest,,
weavecount_screener_h1_h4_v1|CADJPY.r|H4|W2?|2026-06-08 08:00:00,CADJPY.r,Forex Majors,H4,0,origen,2026-06-02 16:00:00,115.671,pivot,high,73
weavecount_screener_h1_h4_v1|CADJPY.r|H4|W2?|2026-06-08 08:00:00,CADJPY.r,Forex Majors,H4,1,W1,2026-06-05 00:00:00,114.64,pivot,low,74
weavecount_screener_h1_h4_v1|CADJPY.r|H4|W2?|2026-06-08 08:00:00,CADJPY.r,Forex Majors,H4,2,W2?,2026-06-08 08:00:00,114.705,latest,,
weavecount_screener_h1_h4_v1|CHFJPY.r|H1|W5|2026-06-08 14:00:00,CHFJPY.r,Forex Majors,H1,0,origen,2026-06-02 09:00:00,203.592,pivot,high,54
weavecount_screener_h1_h4_v1|CHFJPY.r|H1|W5|2026-06-08 14:00:00,CHFJPY.r,Forex Majors,H1,1,W1,2026-06-04 00:00:00,201.754,pivot,low,55
weavecount_screener_h1_h4_v1|CHFJPY.r|H1|W5|2026-06-08 14:00:00,CHFJPY.r,Forex Majors,H1,2,W2,2026-06-04 14:00:00,203.079,pivot,high,56
weavecount_screener_h1_h4_v1|CHFJPY.r|H1|W5|2026-06-08 14:00:00,CHFJPY.r,Forex Majors,H1,3,W3,2026-06-05 23:00:00,200.814,pivot,low,57
