candidate_id,source_scope,group,symbol,timeframe,swing_degree,direction,review_category,matches_guided_impulse_profile,matches_h1_h4_aux_profile,visual_expansion_status,visual_aux_status,near_miss_reason,scale_fit_label,ewo_helpfulness,ema_htf_helpfulness,chart_path,prominence_policy_label,prominence_score_delta,prominence_warning,should_downgrade_to_auxiliary,should_exclude_for_low_prominence,prominence_policy_reason,ewo_policy_label,ewo_soft_support,ewo_score_delta,ewo_warning,ewo_role_reason,ewo_svm_future_feature_candidate,ema_htf_policy_label,ema_htf_soft_support,ema_htf_score_delta,ema_band_warning,htf_conflict_warning,context_must_not_rescue_bad_count,ema_htf_policy_reason,structural_quality_policy,final_soft_quality_score,final_soft_quality_bucket,policy_reasons,policy_warnings,ready_for_next_expansion,phase256_policy_bucket,phase256_score,phase256_score_delta,phase256_adjustment_reason,phase256_prominence_action,phase256_ready_for_expansion,phase256_from_phase255_false_positive
impulse_aux252b_metals_xagusd_h1_minor_impulse_005,h1_h4,Metals,XAGUSD.r,H1,minor,bullish,impulse,,near_miss_aux,,useful_lower_tf_substructure,minor_substructure,better_as_lower_tf_substructure,supports_wave_role,supports_context,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_near_misses\002_impulse_aux252b_metals_xagusd_h1_minor_impulse_005.png,better_as_lower_tf_substructure,-14,better handled as lower-timeframe substructure,True,False,diagnostic suggests lower timeframe / substructure; soft_threshold_candidate: duration_vs_window < 0.08; relative_structure_size=small,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=0.4272,True,ema_htf_context_support,supports,8,,,False,input_label=supports_context; trend_context_label=impulse_with_htf; ema_band=above_band; htf_match=True; ltf_match=True,experimental_only,41,experimental_only,structure=impulse; visual_status=useful_lower_tf_substructure; diagnostic suggests lower timeframe / substructure; soft_threshold_candidate: duration_vs_window < 0.08; relative_structure_size=small; input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=0.4272; input_label=supports_context; trend_context_label=impulse_with_htf; ema_band=above_band; htf_match=True; ltf_match=True,"H1/H4 is auxiliary, not primary; minor is substructure; H1/H4 near_miss_aux; better handled as lower-timeframe substructure",no,auxiliary_low_prominence_substructure,35.0,-6,H1/H4 remains auxiliary; low-prominence cases are explicitly separated from primary H4/D1 profile.,downgrade_to_auxiliary_low_prominence,auxiliary_only,False
impulse_aux252b_index_aus200_h1_minor_impulse_014,h1_h4,Index,AUS200,H1,minor,bearish,impulse,,near_miss_aux,,useful_lower_tf_substructure,minor_substructure,better_as_lower_tf_substructure,supports_wave_role,explains_correction,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_near_misses\003_impulse_aux252b_index_aus200_h1_minor_impulse_014.png,better_as_lower_tf_substructure,-14,better handled as lower-timeframe substructure,True,False,diagnostic suggests lower timeframe / substructure; soft_threshold_candidate: duration_vs_window < 0.08; relative_structure_size=medium_small,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=negative; end_ewo_slope=-9.233,True,ema_htf_correction_context,contextual,-2,,htf_conflict_warning,False,input_label=explains_correction; trend_context_label=correction_against_htf; ema_band=below_band; htf_match=False; ltf_match=True; htf_conflict_warning,experimental_only,31,experimental_only,structure=impulse; visual_status=useful_lower_tf_substructure; diagnostic suggests lower timeframe / substructure; soft_threshold_candidate: duration_vs_window < 0.08; relative_structure_size=medium_small; input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=negative; end_ewo_slope=-9.233; input_label=explains_correction; trend_context_label=correction_against_htf; ema_band=below_band; htf_match=False; ltf_match=True; htf_conflict_warning,"H1/H4 is auxiliary, not primary; minor is substructure; H1/H4 near_miss_aux; better handled as lower-timeframe substructure; htf_conflict_warning",no,auxiliary_low_prominence_substructure,25.0,-6,H1/H4 remains auxiliary; low-prominence cases are explicitly separated from primary H4/D1 profile.,downgrade_to_auxiliary_low_prominence,auxiliary_only,False
impulse_aux252b_forex_audjpy_h1_minor_impulse_016,h1_h4,Forex Majors,AUDJPY.r,H1,minor,bullish,impulse,,near_miss_aux,,useful_lower_tf_substructure,minor_substructure,better_as_lower_tf_substructure,supports_wave_role,supports_context,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_near_misses\004_impulse_aux252b_forex_audjpy_h1_minor_impulse_016.png,better_as_lower_tf_substructure,-14,better handled as lower-timeframe substructure,True,False,diagnostic suggests lower timeframe / substructure; soft_threshold_candidate: duration_vs_window < 0.08; relative_structure_size=small,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=0.2022,True,ema_htf_context_support,supports,8,,,False,input_label=supports_context; trend_context_label=impulse_with_htf; ema_band=above_band; htf_match=True; ltf_match=True,experimental_only,41,experimental_only,structure=impulse; visual_status=useful_lower_tf_substructure; diagnostic suggests lower timeframe / substructure; soft_threshold_candidate: duration_vs_window < 0.08; relative_structure_size=small; input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=0.2022; input_label=supports_context; trend_context_label=impulse_with_htf; ema_band=above_band; htf_match=True; ltf_match=True,"H1/H4 is auxiliary, not primary; minor is substructure; H1/H4 near_miss_aux; better handled as lower-timeframe substructure",no,auxiliary_low_prominence_substructure,35.0,-6,H1/H4 remains auxiliary; low-prominence cases are explicitly separated from primary H4/D1 profile.,downgrade_to_auxiliary_low_prominence,auxiliary_only,False
impulse_aux252b_forex_audjpy_h1_intermediate_impulse_016,h1_h4,Forex Majors,AUDJPY.r,H1,intermediate,bullish,impulse,,yes_aux,,good_aux_structure,,ambiguous_scale,supports_wave_role,supports_context,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_matches\005_impulse_aux252b_forex_audjpy_h1_intermediate_impulse_016.png,ambiguous_scale,-11,scale is ambiguous,False,False,scale diagnostic is ambiguous; soft_threshold_candidate: duration_vs_window < 0.08; relative_structure_size=medium_small,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=0.2648,True,ema_htf_context_support,supports,8,,,False,input_label=supports_context; trend_context_label=impulse_with_htf; ema_band=above_band; htf_match=True; ltf_match=True,auxiliary_substructure,69,auxiliary_substructure,structure=impulse; degree=intermediate; H1/H4 auxiliary match=yes_aux; visual_status=good_aux_structure; scale diagnostic is ambiguous; soft_threshold_candidate: duration_vs_window < 0.08; relative_structure_size=medium_small; input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=0.2648; input_label=supports_context; trend_context_label=impulse_with_htf; ema_band=above_band; htf_match=True; ltf_match=True,"H1/H4 is auxiliary, not primary; scale is ambiguous",auxiliary_only,auxiliary_substructure,69.0,0,Auxiliary bucket remains separated from primary guided search.,keep,auxiliary_only,False
impulse_aux252b_metals_xagusd_h1_intermediate_impulse_036,h1_h4,Metals,XAGUSD.r,H1,intermediate,bearish,impulse,,yes_aux,,useful_lower_tf_substructure,,better_as_lower_tf_substructure,supports_momentum_only,supports_context,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_matches\006_impulse_aux252b_metals_xagusd_h1_intermediate_impulse_036.png,better_as_lower_tf_substructure,-18,better handled as lower-timeframe substructure,True,False,diagnostic suggests lower timeframe / substructure; soft_threshold_candidate: prominence_vs_window < 0.18; soft_threshold_candidate: duration_vs_window < 0.08; relative_structure_size=small,momentum_context_only,partial,1,EWO supports momentum but not full wave role,input_label=supports_momentum_only; end_ewo_direction=negative; end_ewo_slope=0.4893,True,ema_htf_context_support,supports,8,,,False,input_label=supports_context; trend_context_label=impulse_with_htf; ema_band=below_band; htf_match=True; ltf_match=True,auxiliary_substructure,51,auxiliary_substructure,structure=impulse; degree=intermediate; H1/H4 auxiliary match=yes_aux; visual_status=useful_lower_tf_substructure; diagnostic suggests lower timeframe / substructure; soft_threshold_candidate: prominence_vs_window < 0.18; soft_threshold_candidate: duration_vs_window < 0.08; relative_structure_size=small; input_label=supports_momentum_only; end_ewo_direction=negative; end_ewo_slope=0.4893; input_label=supports_context; trend_context_label=impulse_with_htf; ema_band=below_band; htf_match=True; ltf_match=True,"H1/H4 is auxiliary, not primary; better handled as lower-timeframe substructure; EWO supports momentum but not full wave role",auxiliary_only,auxiliary_low_prominence_substructure,45.0,-6,H1/H4 remains auxiliary; low-prominence cases are explicitly separated from primary H4/D1 profile.,downgrade_to_auxiliary_low_prominence,auxiliary_only,False
impulse_aux252b_index_aus200_h1_intermediate_impulse_007,h1_h4,Index,AUS200,H1,intermediate,bullish,impulse,,yes_aux,,useful_lower_tf_substructure,,better_as_lower_tf_substructure,supports_wave_role,supports_context,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_matches\007_impulse_aux252b_index_aus200_h1_intermediate_impulse_007.png,better_as_lower_tf_substructure,-18,better handled as lower-timeframe substructure,True,False,diagnostic suggests lower timeframe / substructure; soft_threshold_candidate: prominence_vs_window < 0.18; soft_threshold_candidate: duration_vs_window < 0.08; relative_structure_size=small,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=9.231,True,ema_htf_context_support,supports,8,,,False,input_label=supports_context; trend_context_label=impulse_with_htf; ema_band=above_band; htf_match=True; ltf_match=True,auxiliary_substructure,58,auxiliary_substructure,structure=impulse; degree=intermediate; H1/H4 auxiliary match=yes_aux; visual_status=useful_lower_tf_substructure; diagnostic suggests lower timeframe / substructure; soft_threshold_candidate: prominence_vs_window < 0.18; soft_threshold_candidate: duration_vs_window < 0.08; relative_structure_size=small; input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=9.231; input_label=supports_context; trend_context_label=impulse_with_htf; ema_band=above_band; htf_match=True; ltf_match=True,"H1/H4 is auxiliary, not primary; better handled as lower-timeframe substructure",auxiliary_only,auxiliary_low_prominence_substructure,52.0,-6,H1/H4 remains auxiliary; low-prominence cases are explicitly separated from primary H4/D1 profile.,downgrade_to_auxiliary_low_prominence,auxiliary_only,False
impulse_aux252b_forex_audjpy_h1_intermediate_impulse_022,h1_h4,Forex Majors,AUDJPY.r,H1,intermediate,bullish,impulse,,yes_aux,,useful_lower_tf_substructure,,better_as_lower_tf_substructure,supports_momentum_only,supports_context,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_matches\008_impulse_aux252b_forex_audjpy_h1_intermediate_impulse_022.png,better_as_lower_tf_substructure,-14,better handled as lower-timeframe substructure,True,False,diagnostic suggests lower timeframe / substructure; soft_threshold_candidate: duration_vs_window < 0.08; relative_structure_size=small,momentum_context_only,partial,1,EWO supports momentum but not full wave role,input_label=supports_momentum_only; end_ewo_direction=positive; end_ewo_slope=-0.06506,True,ema_htf_context_support,supports,8,,,False,input_label=supports_context; trend_context_label=impulse_with_htf; ema_band=above_band; htf_match=True; ltf_match=True,auxiliary_substructure,55,auxiliary_substructure,structure=impulse; degree=intermediate; H1/H4 auxiliary match=yes_aux; visual_status=useful_lower_tf_substructure; diagnostic suggests lower timeframe / substructure; soft_threshold_candidate: duration_vs_window < 0.08; relative_structure_size=small; input_label=supports_momentum_only; end_ewo_direction=positive; end_ewo_slope=-0.06506; input_label=supports_context; trend_context_label=impulse_with_htf; ema_band=above_band; htf_match=True; ltf_match=True,"H1/H4 is auxiliary, not primary; better handled as lower-timeframe substructure; EWO supports momentum but not full wave role",auxiliary_only,auxiliary_low_prominence_substructure,49.0,-6,H1/H4 remains auxiliary; low-prominence cases are explicitly separated from primary H4/D1 profile.,downgrade_to_auxiliary_low_prominence,auxiliary_only,False
impulse_aux252b_forex_audjpy_h1_major_impulse_006,h1_h4,Forex Majors,AUDJPY.r,H1,major,bullish,impulse,,near_miss_aux,,useful_lower_tf_substructure,higher_degree_context,ambiguous_scale,supports_wave_role,supports_context,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_near_misses\009_impulse_aux252b_forex_audjpy_h1_major_impulse_006.png,ambiguous_scale,-7,scale is ambiguous,False,False,scale diagnostic is ambiguous; relative_structure_size=medium_small,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=0.2648,True,ema_htf_context_support,supports,8,,,False,input_label=supports_context; trend_context_label=impulse_with_htf; ema_band=above_band; htf_match=True; ltf_match=True,auxiliary_substructure,55,auxiliary_substructure,structure=impulse; visual_status=useful_lower_tf_substructure; scale diagnostic is ambiguous; relative_structure_size=medium_small; input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=0.2648; input_label=supports_context; trend_context_label=impulse_with_htf; ema_band=above_band; htf_match=True; ltf_match=True,"H1/H4 is auxiliary, not primary; major is higher-degree context; H1/H4 near_miss_aux; scale is ambiguous",auxiliary_only,auxiliary_substructure,55.0,0,Auxiliary bucket remains separated from primary guided search.,keep,auxiliary_only,False
impulse_aux252b_metals_xagusd_h1_major_impulse_025,h1_h4,Metals,XAGUSD.r,H1,major,bullish,impulse,,near_miss_aux,,useful_lower_tf_substructure,higher_degree_context,acceptable_for_timeframe,supports_wave_role,explains_correction,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_near_misses\010_impulse_aux252b_metals_xagusd_h1_major_impulse_025.png,acceptable_for_timeframe,4,,False,False,structure size is acceptable for the reviewed timeframe,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=0.01036,True,ema_htf_correction_context,contextual,-2,,htf_conflict_warning,False,input_label=explains_correction; trend_context_label=correction_against_htf; ema_band=above_band; htf_match=False; ltf_match=True; htf_conflict_warning,auxiliary_substructure,56,auxiliary_substructure,structure=impulse; visual_status=useful_lower_tf_substructure; structure size is acceptable for the reviewed timeframe; input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=0.01036; input_label=explains_correction; trend_context_label=correction_against_htf; ema_band=above_band; htf_match=False; ltf_match=True; htf_conflict_warning,"H1/H4 is auxiliary, not primary; major is higher-degree context; H1/H4 near_miss_aux; htf_conflict_warning",auxiliary_only,auxiliary_substructure,56.0,0,Auxiliary bucket remains separated from primary guided search.,keep,auxiliary_only,False
impulse_aux252b_index_aus200_h1_major_impulse_028,h1_h4,Index,AUS200,H1,major,bearish,impulse,,near_miss_aux,,useful_lower_tf_substructure,higher_degree_context,ambiguous_scale,supports_wave_role,explains_correction,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_near_misses\011_impulse_aux252b_index_aus200_h1_major_impulse_028.png,ambiguous_scale,-7,scale is ambiguous,False,False,scale diagnostic is ambiguous; relative_structure_size=medium_small,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=negative; end_ewo_slope=-49.28,True,ema_htf_correction_context,contextual,-2,,htf_conflict_warning,False,input_label=explains_correction; trend_context_label=correction_against_htf; ema_band=below_band; htf_match=False; ltf_match=True; htf_conflict_warning,auxiliary_substructure,45,auxiliary_substructure,structure=impulse; visual_status=useful_lower_tf_substructure; scale diagnostic is ambiguous; relative_structure_size=medium_small; input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=negative; end_ewo_slope=-49.28; input_label=explains_correction; trend_context_label=correction_against_htf; ema_band=below_band; htf_match=False; ltf_match=True; htf_conflict_warning,"H1/H4 is auxiliary, not primary; major is higher-degree context; H1/H4 near_miss_aux; scale is ambiguous; htf_conflict_warning",auxiliary_only,auxiliary_substructure,45.0,0,Auxiliary bucket remains separated from primary guided search.,keep,auxiliary_only,False
impulse_aux252b_forex_audjpy_h1_major_impulse_017,h1_h4,Forex Majors,AUDJPY.r,H1,major,bearish,impulse,,near_miss_aux,,useful_lower_tf_substructure,higher_degree_context,ambiguous_scale,supports_momentum_only,explains_correction,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_near_misses\012_impulse_aux252b_forex_audjpy_h1_major_impulse_017.png,ambiguous_scale,-7,scale is ambiguous,False,False,scale diagnostic is ambiguous; relative_structure_size=medium_small,momentum_context_only,partial,1,EWO supports momentum but not full wave role,input_label=supports_momentum_only; end_ewo_direction=positive; end_ewo_slope=-0.06231,True,ema_htf_correction_context,contextual,-2,,htf_conflict_warning,False,input_label=explains_correction; trend_context_label=correction_against_htf; ema_band=below_band; htf_match=False; ltf_match=True; htf_conflict_warning,experimental_only,38,experimental_only,structure=impulse; visual_status=useful_lower_tf_substructure; scale diagnostic is ambiguous; relative_structure_size=medium_small; input_label=supports_momentum_only; end_ewo_direction=positive; end_ewo_slope=-0.06231; input_label=explains_correction; trend_context_label=correction_against_htf; ema_band=below_band; htf_match=False; ltf_match=True; htf_conflict_warning,"H1/H4 is auxiliary, not primary; major is higher-degree context; H1/H4 near_miss_aux; scale is ambiguous; EWO supports momentum but not full wave role; htf_conflict_warning",no,experimental_only,38.0,0,Ambiguous/experimental structure remains non-operational.,keep,no,False
partial_123_aux252b_forex_audjpy_h1_intermediate_partial123_002,h1_h4,Forex Majors,AUDJPY.r,H1,intermediate,bullish,partial_123,,no,,not_usable,,not_applicable,supports_wave_role,supports_context,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\013_partial_123_aux252b_forex_audjpy_h1_intermediate_partial123_002.png,prominence_not_applicable,-8,,False,False,no prominence penalty available for this structure; soft_threshold_candidate: prominence_vs_window < 0.18; soft_threshold_candidate: duration_vs_window < 0.08; relative_structure_size=small,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=0.1089,True,ema_htf_context_support,supports,0,,,True,input_label=supports_context; trend_context_label=impulse_with_htf; ema_band=above_band; htf_match=True; ltf_match=True; context_must_not_rescue_bad_count; context_support_on_no_profile_is_not_validation,exclude_from_guided_search,0,exclude_from_guided_search,degree=intermediate; no prominence penalty available for this structure; soft_threshold_candidate: prominence_vs_window < 0.18; soft_threshold_candidate: duration_vs_window < 0.08; relative_structure_size=small; input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=0.1089; input_label=supports_context; trend_context_label=impulse_with_htf; ema_band=above_band; htf_match=True; ltf_match=True; context_must_not_rescue_bad_count; context_support_on_no_profile_is_not_validation,"partial_123_is_provisional_context_only; H1/H4 is auxiliary, not primary; H1/H4 profile match=no; visual_status=not_usable; context_must_not_rescue_bad_count",no,exclude_from_guided_search,0.0,0,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,keep,no,False
partial_123_aux252b_metals_xagusd_h1_intermediate_partial123_001,h1_h4,Metals,XAGUSD.r,H1,intermediate,bullish,partial_123,,no,,not_usable,,not_applicable,supports_wave_role,supports_context,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\014_partial_123_aux252b_metals_xagusd_h1_intermediate_partial123_001.png,prominence_not_applicable,-4,,False,False,no prominence penalty available for this structure; soft_threshold_candidate: duration_vs_window < 0.08; relative_structure_size=medium_small,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=0.5814,True,ema_htf_context_support,supports,0,,,True,input_label=supports_context; trend_context_label=impulse_with_htf; ema_band=above_band; htf_match=True; ltf_match=True; context_must_not_rescue_bad_count; context_support_on_no_profile_is_not_validation,exclude_from_guided_search,0,exclude_from_guided_search,degree=intermediate; no prominence penalty available for this structure; soft_threshold_candidate: duration_vs_window < 0.08; relative_structure_size=medium_small; input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=0.5814; input_label=supports_context; trend_context_label=impulse_with_htf; ema_band=above_band; htf_match=True; ltf_match=True; context_must_not_rescue_bad_count; context_support_on_no_profile_is_not_validation,"partial_123_is_provisional_context_only; H1/H4 is auxiliary, not primary; H1/H4 profile match=no; visual_status=not_usable; context_must_not_rescue_bad_count",no,exclude_from_guided_search,0.0,0,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,keep,no,False
partial_123_aux252b_index_aus200_h1_intermediate_partial123_003,h1_h4,Index,AUS200,H1,intermediate,bullish,partial_123,,no,,not_usable,,not_applicable,supports_wave_role,supports_context,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\015_partial_123_aux252b_index_aus200_h1_intermediate_partial123_003.png,prominence_not_applicable,-4,,False,False,no prominence penalty available for this structure; soft_threshold_candidate: duration_vs_window < 0.08; relative_structure_size=medium_small,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=23.39,True,ema_htf_context_support,supports,0,,,True,input_label=supports_context; trend_context_label=impulse_with_htf; ema_band=above_band; htf_match=True; ltf_match=True; context_must_not_rescue_bad_count; context_support_on_no_profile_is_not_validation,exclude_from_guided_search,0,exclude_from_guided_search,degree=intermediate; no prominence penalty available for this structure; soft_threshold_candidate: duration_vs_window < 0.08; relative_structure_size=medium_small; input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=23.39; input_label=supports_context; trend_context_label=impulse_with_htf; ema_band=above_band; htf_match=True; ltf_match=True; context_must_not_rescue_bad_count; context_support_on_no_profile_is_not_validation,"partial_123_is_provisional_context_only; H1/H4 is auxiliary, not primary; H1/H4 profile match=no; visual_status=not_usable; context_must_not_rescue_bad_count",no,exclude_from_guided_search,0.0,0,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,keep,no,False
partial_123_aux252b_forex_audjpy_h1_intermediate_partial123_005,h1_h4,Forex Majors,AUDJPY.r,H1,intermediate,bearish,partial_123,,no,,not_usable,,not_applicable,supports_wave_role,explains_correction,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\016_partial_123_aux252b_forex_audjpy_h1_intermediate_partial123_005.png,prominence_not_applicable,-8,,False,False,no prominence penalty available for this structure; soft_threshold_candidate: prominence_vs_window < 0.18; soft_threshold_candidate: duration_vs_window < 0.08; relative_structure_size=medium_small,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=negative; end_ewo_slope=-0.06173,True,ema_htf_correction_context,contextual,-10,,htf_conflict_warning,True,input_label=explains_correction; trend_context_label=correction_against_htf; ema_band=below_band; htf_match=False; ltf_match=True; htf_conflict_warning; context_must_not_rescue_bad_count; context_support_on_no_profile_is_not_validation,exclude_from_guided_search,0,exclude_from_guided_search,degree=intermediate; no prominence penalty available for this structure; soft_threshold_candidate: prominence_vs_window < 0.18; soft_threshold_candidate: duration_vs_window < 0.08; relative_structure_size=medium_small; input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=negative; end_ewo_slope=-0.06173; input_label=explains_correction; trend_context_label=correction_against_htf; ema_band=below_band; htf_match=False; ltf_match=True; htf_conflict_warning; context_must_not_rescue_bad_count; context_support_on_no_profile_is_not_validation,"partial_123_is_provisional_context_only; H1/H4 is auxiliary, not primary; H1/H4 profile match=no; visual_status=not_usable; htf_conflict_warning; context_must_not_rescue_bad_count",no,exclude_from_guided_search,0.0,0,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,keep,no,False
partial_123_aux252b_forex_audjpy_h1_minor_partial123_002,h1_h4,Forex Majors,AUDJPY.r,H1,minor,bullish,partial_123,,no,,not_usable,,not_applicable,supports_wave_role,supports_context,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\017_partial_123_aux252b_forex_audjpy_h1_minor_partial123_002.png,prominence_not_applicable,-8,,False,False,no prominence penalty available for this structure; soft_threshold_candidate: prominence_vs_window < 0.18; soft_threshold_candidate: duration_vs_window < 0.08; relative_structure_size=small,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=0.1089,True,ema_htf_context_support,supports,0,,,True,input_label=supports_context; trend_context_label=impulse_with_htf; ema_band=above_band; htf_match=True; ltf_match=True; context_must_not_rescue_bad_count; context_support_on_no_profile_is_not_validation,exclude_from_guided_search,0,exclude_from_guided_search,no prominence penalty available for this structure; soft_threshold_candidate: prominence_vs_window < 0.18; soft_threshold_candidate: duration_vs_window < 0.08; relative_structure_size=small; input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=0.1089; input_label=supports_context; trend_context_label=impulse_with_htf; ema_band=above_band; htf_match=True; ltf_match=True; context_must_not_rescue_bad_count; context_support_on_no_profile_is_not_validation,"partial_123_is_provisional_context_only; H1/H4 is auxiliary, not primary; minor is substructure; H1/H4 profile match=no; visual_status=not_usable; context_must_not_rescue_bad_count",no,exclude_from_guided_search,0.0,0,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,keep,no,False
partial_123_aux252b_metals_xagusd_h1_minor_partial123_001,h1_h4,Metals,XAGUSD.r,H1,minor,bullish,partial_123,,no,,not_usable,,not_applicable,supports_wave_role,supports_context,artifacts\wavecount\05_guided_profile\phase2_5_2b_h1_h4_aux_2026-05-24\charts\h1_h4_negatives\018_partial_123_aux252b_metals_xagusd_h1_minor_partial123_001.png,prominence_not_applicable,-4,,False,False,no prominence penalty available for this structure; soft_threshold_candidate: duration_vs_window < 0.08; relative_structure_size=small,relative_wave_role_support,supports,8,,input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=0.1999,True,ema_htf_context_support,supports,0,,,True,input_label=supports_context; trend_context_label=impulse_with_htf; ema_band=above_band; htf_match=True; ltf_match=True; context_must_not_rescue_bad_count; context_support_on_no_profile_is_not_validation,exclude_from_guided_search,0,exclude_from_guided_search,no prominence penalty available for this structure; soft_threshold_candidate: duration_vs_window < 0.08; relative_structure_size=small; input_label=supports_wave_role; momentum_matches_direction=True; end_ewo_direction=positive; end_ewo_slope=0.1999; input_label=supports_context; trend_context_label=impulse_with_htf; ema_band=above_band; htf_match=True; ltf_match=True; context_must_not_rescue_bad_count; context_support_on_no_profile_is_not_validation,"partial_123_is_provisional_context_only; H1/H4 is auxiliary, not primary; minor is substructure; H1/H4 profile match=no; visual_status=not_usable; context_must_not_rescue_bad_count",no,exclude_from_guided_search,0.0,0,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,keep,no,False
