candidate_id,source_scope,resolved_market_group,symbol,timeframe,swing_degree,review_category,phase257_policy_bucket,phase257_score,prominence_vs_window,duration_vs_window,relative_structure_size,scale_fit_label,prominence_policy_label,chart_path,example_id,metrics_available,metrics_unavailable_reason,visual_window_prominence,last_n_bars_prominence_120,last_n_bars_prominence_240,last_n_bars_prominence_480,last_n_bars_prominence_960,last_n_bars_prominence_primary,major_context_prominence,major_context_status,robust_window_prominence_p05_p95,robust_window_prominence_p10_p90,atr_normalized_count_size,robust_improvement_ratio_p05_p95,last_n_improvement_ratio,atr_14_at_end,count_window_range_recomputed,visible_window_range_recomputed,robust_window_range_p05_p95,robust_window_range_p10_p90,count_bars_recomputed,visible_window_bars_recomputed,last_n_primary,offline_metric_note,group_percentile_prominence,symbol_percentile_prominence,group_percentile_robust_prominence,symbol_percentile_robust_prominence,direction,phase256_policy_bucket,phase256_score,phase256_prominence_action,phase256_ready_for_expansion,phase256_adjustment_reason,context_must_not_rescue_bad_count,ema_htf_policy_label,ewo_policy_label,phase257_policy_warnings,phase257_policy_reasons,diagnostic_only,expansion_origin,phase256_policy_bucket_exact,phase256_score_exact,phase256_prominence_action_exact,phase256_ready_for_expansion_exact,phase256_policy_source,symbol_timeframe_degree_family_size,group_timeframe_degree_family_size,percentile_scope_used,robust_prominence_percentile,percentile_family_size,percentile_confidence
abc_exp252_forex_audjpy_h4_intermediate_abc_004,h4_d1,Forex Majors,AUDJPY.r,H4,intermediate,abc,exclude_from_guided_search,0.0,0.147364,0.084444,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\028_abc_exp252_forex_audjpy_h4_intermediate_abc_004.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,ewo_unclear_or_unavailable,abc_requires_parent_context; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,0,8,not_available,,0,not_available
abc_exp252_forex_audjpy_h4_minor_abc_004,h4_d1,Forex Majors,AUDJPY.r,H4,minor,abc,exclude_from_guided_search,0.0,0.089738,0.038889,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\029_abc_exp252_forex_audjpy_h4_minor_abc_004.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,ewo_unclear_or_unavailable,abc_requires_parent_context; minor is substructure; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,0,8,not_available,,0,not_available
abc_exp252_metals_xagusd_h4_minor_abc_004,h4_d1,Metals,XAGUSD.r,H4,minor,abc,exclude_from_guided_search,0.0,0.031561,0.02,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\030_abc_exp252_metals_xagusd_h4_minor_abc_004.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,ewo_unclear_or_unavailable,abc_requires_parent_context; minor is substructure; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,0,5,not_available,,0,not_available
abc_exp252_index_aus200_h4_minor_abc_001,h4_d1,Index,AUS200,H4,minor,abc,exclude_from_guided_search,0.0,0.281982,0.053333,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\031_abc_exp252_index_aus200_h4_minor_abc_001.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,ewo_unclear_or_unavailable,abc_requires_parent_context; minor is substructure; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,5,5,not_available,,0,not_available
abc_exp252_forex_audjpy_h4_minor_abc_006,h4_d1,Forex Majors,AUDJPY.r,H4,minor,abc,exclude_from_guided_search,0.0,0.134939,0.071111,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\032_abc_exp252_forex_audjpy_h4_minor_abc_006.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,ewo_unclear_or_unavailable,abc_requires_parent_context; minor is substructure; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,0,8,not_available,,0,not_available
abc_exp252_forex_audjpy_h4_major_abc_002,h4_d1,Forex Majors,AUDJPY.r,H4,major,abc,exclude_from_guided_search,0.0,0.205604,0.113333,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\033_abc_exp252_forex_audjpy_h4_major_abc_002.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,ewo_unclear_or_unavailable,abc_requires_parent_context; major is higher-degree context; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,0,8,not_available,,0,not_available
abc_exp252_metals_xagusd_h4_major_abc_002,h4_d1,Metals,XAGUSD.r,H4,major,abc,exclude_from_guided_search,0.0,0.053223,0.07,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\034_abc_exp252_metals_xagusd_h4_major_abc_002.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,ewo_unclear_or_unavailable,abc_requires_parent_context; major is higher-degree context; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,0,5,not_available,,0,not_available
abc_exp252_index_aus200_h4_major_abc_001,h4_d1,Index,AUS200,H4,major,abc,exclude_from_guided_search,0.0,0.281982,0.053333,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\035_abc_exp252_index_aus200_h4_major_abc_001.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,ewo_unclear_or_unavailable,abc_requires_parent_context; major is higher-degree context; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,5,5,not_available,,0,not_available
abc_exp252_forex_audjpy_h4_major_abc_005,h4_d1,Forex Majors,AUDJPY.r,H4,major,abc,exclude_from_guided_search,0.0,0.071125,0.088889,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\036_abc_exp252_forex_audjpy_h4_major_abc_005.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bearish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_correction_context,ewo_unclear_or_unavailable,abc_requires_parent_context; major is higher-degree context; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; htf_conflict_warning; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,0,8,not_available,,0,not_available
near_miss_exp252_forex_audjpy_h4_intermediate_impulse_004,h4_d1,Forex Majors,AUDJPY.r,H4,intermediate,near_miss,exclude_from_guided_search,0.0,0.147364,0.094444,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\037_near_miss_exp252_forex_audjpy_h4_intermediate_impulse_004.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,ewo_unclear_or_unavailable,near_miss_not_primary_profile; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,0,8,not_available,,0,not_available
near_miss_exp252_metals_xagusd_h4_intermediate_impulse_004,h4_d1,Metals,XAGUSD.r,H4,intermediate,near_miss,exclude_from_guided_search,0.0,0.039935,0.048889,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\038_near_miss_exp252_metals_xagusd_h4_intermediate_impulse_004.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,ewo_unclear_or_unavailable,near_miss_not_primary_profile; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,0,5,not_available,,0,not_available
near_miss_exp252_index_aus200_h4_intermediate_impulse_001,h4_d1,Index,AUS200,H4,intermediate,near_miss,exclude_from_guided_search,0.0,0.281982,0.081111,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\039_near_miss_exp252_index_aus200_h4_intermediate_impulse_001.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,ewo_unclear_or_unavailable,near_miss_not_primary_profile; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,5,5,not_available,,0,not_available
near_miss_exp252_forex_audjpy_h4_minor_impulse_006,h4_d1,Forex Majors,AUDJPY.r,H4,minor,near_miss,exclude_from_guided_search,0.0,0.134939,0.081111,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\040_near_miss_exp252_forex_audjpy_h4_minor_impulse_006.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,ewo_unclear_or_unavailable,near_miss_not_primary_profile; minor is substructure; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,0,8,not_available,,0,not_available
near_miss_exp252_metals_xagusd_h4_minor_impulse_006,h4_d1,Metals,XAGUSD.r,H4,minor,near_miss,exclude_from_guided_search,0.0,0.032376,0.035556,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\041_near_miss_exp252_metals_xagusd_h4_minor_impulse_006.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,ewo_unclear_or_unavailable,near_miss_not_primary_profile; minor is substructure; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,0,5,not_available,,0,not_available
near_miss_exp252_index_aus200_h4_minor_impulse_001,h4_d1,Index,AUS200,H4,minor,near_miss,exclude_from_guided_search,0.0,0.281982,0.081111,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\042_near_miss_exp252_index_aus200_h4_minor_impulse_001.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,ewo_unclear_or_unavailable,near_miss_not_primary_profile; minor is substructure; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,5,5,not_available,,0,not_available
near_miss_exp252_forex_audjpy_h4_major_impulse_002,h4_d1,Forex Majors,AUDJPY.r,H4,major,near_miss,exclude_from_guided_search,0.0,0.205604,0.173333,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\043_near_miss_exp252_forex_audjpy_h4_major_impulse_002.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,ewo_unclear_or_unavailable,near_miss_not_primary_profile; major is higher-degree context; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,0,8,not_available,,0,not_available
near_miss_exp252_metals_xagusd_h4_major_impulse_006,h4_d1,Metals,XAGUSD.r,H4,major,near_miss,exclude_from_guided_search,0.0,0.164607,0.224444,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\044_near_miss_exp252_metals_xagusd_h4_major_impulse_006.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,ewo_unclear_or_unavailable,near_miss_not_primary_profile; major is higher-degree context; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; price_inside_ema_band_adds_ambiguity; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,0,5,not_available,,0,not_available
near_miss_exp252_index_aus200_h4_major_impulse_001,h4_d1,Index,AUS200,H4,major,near_miss,exclude_from_guided_search,0.0,0.281982,0.081111,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\045_near_miss_exp252_index_aus200_h4_major_impulse_001.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bullish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,ema_htf_context_support,ewo_unclear_or_unavailable,near_miss_not_primary_profile; major is higher-degree context; H4/D1 profile match=no; visual_status=not_usable; EWO context is unclear or unavailable; context_must_not_rescue_bad_count,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,5,5,not_available,,0,not_available
hard_invalid_exp252_forex_audjpy_h4_intermediate_impulse_001,h4_d1,Forex Majors,AUDJPY.r,H4,intermediate,hard_invalid,exclude_from_guided_search,0.0,0.147978,0.094444,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\046_hard_invalid_exp252_forex_audjpy_h4_intermediate_impulse_001.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bearish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,False,ema_htf_misleading_warning,ewo_unclear_or_unavailable,hard_invalid_not_primary_profile; H4/D1 profile match=no; visual_status=good_negative_example; EWO context is unclear or unavailable; htf_conflict_warning,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,0,8,not_available,,0,not_available
hard_invalid_exp252_metals_xagusd_h4_intermediate_impulse_001,h4_d1,Metals,XAGUSD.r,H4,intermediate,hard_invalid,exclude_from_guided_search,0.0,0.046715,0.075556,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\047_hard_invalid_exp252_metals_xagusd_h4_intermediate_impulse_001.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bearish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,False,ema_htf_misleading_warning,ewo_unclear_or_unavailable,hard_invalid_not_primary_profile; H4/D1 profile match=no; visual_status=good_negative_example; EWO context is unclear or unavailable; htf_conflict_warning,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,0,5,not_available,,0,not_available
hard_invalid_exp252_index_aus200_h4_intermediate_impulse_002,h4_d1,Index,AUS200,H4,intermediate,hard_invalid,exclude_from_guided_search,0.0,0.398761,0.082222,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\048_hard_invalid_exp252_index_aus200_h4_intermediate_impulse_002.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bearish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,False,ema_htf_correction_context,ewo_unclear_or_unavailable,hard_invalid_not_primary_profile; H4/D1 profile match=no; visual_status=good_negative_example; EWO context is unclear or unavailable; htf_conflict_warning,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,5,5,not_available,,0,not_available
hard_invalid_exp252_forex_audjpy_h4_minor_impulse_001,h4_d1,Forex Majors,AUDJPY.r,H4,minor,hard_invalid,exclude_from_guided_search,0.0,0.091936,0.056667,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\049_hard_invalid_exp252_forex_audjpy_h4_minor_impulse_001.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bearish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,False,ema_htf_misleading_warning,ewo_unclear_or_unavailable,hard_invalid_not_primary_profile; minor is substructure; H4/D1 profile match=no; visual_status=good_negative_example; EWO context is unclear or unavailable; htf_conflict_warning,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,0,8,not_available,,0,not_available
hard_invalid_exp252_metals_xagusd_h4_minor_impulse_001,h4_d1,Metals,XAGUSD.r,H4,minor,hard_invalid,exclude_from_guided_search,0.0,0.025501,0.061111,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\050_hard_invalid_exp252_metals_xagusd_h4_minor_impulse_001.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bearish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,False,ema_htf_misleading_warning,ewo_unclear_or_unavailable,hard_invalid_not_primary_profile; minor is substructure; H4/D1 profile match=no; visual_status=good_negative_example; EWO context is unclear or unavailable; htf_conflict_warning,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,0,5,not_available,,0,not_available
hard_invalid_exp252_index_aus200_h4_minor_impulse_002,h4_d1,Index,AUS200,H4,minor,hard_invalid,exclude_from_guided_search,0.0,0.398761,0.082222,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\051_hard_invalid_exp252_index_aus200_h4_minor_impulse_002.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bearish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,False,ema_htf_correction_context,ewo_unclear_or_unavailable,hard_invalid_not_primary_profile; minor is substructure; H4/D1 profile match=no; visual_status=good_negative_example; EWO context is unclear or unavailable; htf_conflict_warning,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,5,5,not_available,,0,not_available
hard_invalid_exp252_forex_audjpy_h4_major_impulse_001,h4_d1,Forex Majors,AUDJPY.r,H4,major,hard_invalid,exclude_from_guided_search,0.0,0.205604,0.158889,medium_small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\052_hard_invalid_exp252_forex_audjpy_h4_major_impulse_001.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bearish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,False,ema_htf_correction_context,ewo_unclear_or_unavailable,hard_invalid_not_primary_profile; major is higher-degree context; H4/D1 profile match=no; visual_status=good_negative_example; EWO context is unclear or unavailable; htf_conflict_warning,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,0,8,not_available,,0,not_available
hard_invalid_exp252_metals_xagusd_h4_major_impulse_001,h4_d1,Metals,XAGUSD.r,H4,major,hard_invalid,exclude_from_guided_search,0.0,0.053223,0.098889,small,not_applicable,prominence_not_applicable,artifacts\wavecount\05_guided_profile\phase2_5_2_h4_d1_expansion_2026-05-24\charts\negatives\053_hard_invalid_exp252_metals_xagusd_h4_major_impulse_001.png,,False,missing_example_or_times,,,,,,,,not_available,,,,,,,,,,,0,0,,offline_diagnostic_not_live_rule,,,,,bearish,exclude_from_guided_search,0.0,keep,no,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,False,ema_htf_misleading_warning,ewo_unclear_or_unavailable,hard_invalid_not_primary_profile; major is higher-degree context; H4/D1 profile match=no; visual_status=good_negative_example; EWO context is unclear or unavailable; htf_conflict_warning,Already excluded by 2.5.4; 2.5.5 did not find false-negative exclusions in the selected sample.,True,reused_phase256_existing_policy,exclude_from_guided_search,0.0,keep,no,phase256_exact,0,5,not_available,,0,not_available
